,time,reference,reference_speed,pitch,pitch_speed,error,elevator
0,0.0,-0.00015229826,-0.015128457,0.0,0.0,0.00015229826,0.00048138824
1,0.02,-0.0006011444,-0.029657789,-1.18882525e-07,-1.1865811e-05,0.00060102553,0.0018752395
2,0.04,-0.0013347344,-0.043605786,-8.179373e-07,-5.7951278e-05,0.0013339164,0.004096636
3,0.06,-0.002341616,-0.056989778,-2.981913e-06,-0.00015825062,0.002338634,0.0070653018
4,0.08,-0.0036106778,-0.06982663,-7.8731055e-06,-0.0003305265,0.0036028046,0.010705458
5,0.1,-0.0051311427,-0.082132764,-1.708797e-05,-0.0005904346,0.005114055,0.014945669
6,0.12,-0.0068925573,-0.093924165,-3.25162e-05,-0.00095164456,0.006860041,0.019718701
7,0.14,-0.008884782,-0.105216384,-5.630216e-05,-0.0014259573,0.00882848,0.024961362
8,0.16,-0.011097985,-0.11602458,-9.0808666e-05,-0.002023418,0.011007177,0.030614374
9,0.18,-0.013522637,-0.12636349,-0.00013858297,-0.0027524268,0.013384054,0.036622208
10,0.2,-0.016149493,-0.13624746,-0.0002023249,-0.0036198443,0.015947169,0.042932965
11,0.22,-0.018969595,-0.14569044,-0.00028485706,-0.004631094,0.01868474,0.0494982
12,0.24,-0.021974262,-0.15470605,-0.0003890972,-0.005790261,0.021585165,0.056272812
13,0.26,-0.025155079,-0.16330749,-0.00051803235,-0.0071001872,0.024637047,0.0632149
14,0.28,-0.028503887,-0.17150763,-0.00067469466,-0.008562563,0.027829193,0.0702856
15,0.3,-0.03201279,-0.17931898,-0.00086213957,-0.010178013,0.03115065,0.07744902
16,0.32,-0.035674132,-0.18675373,-0.0010834254,-0.011946185,0.034590706,0.08467202
17,0.34,-0.039480507,-0.19382377,-0.0013415937,-0.013865822,0.038138915,0.09192414
18,0.36,-0.04342473,-0.20054057,-0.0016396532,-0.015934851,0.041785076,0.09917746
19,0.38,-0.047499847,-0.20691536,-0.001980564,-0.018150443,0.04551928,0.1064065
20,0.4,-0.05169913,-0.21295907,-0.0023672222,-0.020509098,0.04933191,0.11358806
21,0.42,-0.056016073,-0.21868229,-0.0028024476,-0.0230067,0.053213626,0.120701104
22,0.44,-0.06044436,-0.22409537,-0.003288973,-0.025638584,0.057155386,0.12772673
23,0.46,-0.06497789,-0.22920834,-0.0038294324,-0.028399605,0.06114846,0.13464795
24,0.48,-0.06949399,-0.22243214,-0.0044263527,-0.03128418,0.065067634,0.14108051
25,0.5,-0.073876366,-0.21583441,-0.005082054,-0.034277253,0.06879431,0.14668061
26,0.52,-0.07812853,-0.20941077,-0.005798473,-0.03735541,0.07233006,0.15150158
27,0.54,-0.082253926,-0.20315689,-0.0065770904,-0.04049677,0.075676836,0.15559475
28,0.56,-0.08625591,-0.19706857,-0.007418967,-0.043680917,0.07883694,0.15900953
29,0.58,-0.09013775,-0.19114172,-0.008324768,-0.04688889,0.08181298,0.16179332
30,0.6,-0.093902625,-0.18537232,-0.009294794,-0.050103094,0.08460783,0.16399159
31,0.62,-0.09755366,-0.17975643,-0.010329006,-0.05330724,0.087224655,0.16564786
32,0.64,-0.10109388,-0.1742903,-0.011427053,-0.056486335,0.08966683,0.16680384
33,0.66,-0.104526244,-0.16897012,-0.012588297,-0.0596266,0.091937944,0.16749929
34,0.68,-0.107853636,-0.16379233,-0.013811832,-0.06271542,0.0940418,0.16777226
35,0.7,-0.11107886,-0.15875334,-0.015096516,-0.065741315,0.09598234,0.16765895
36,0.72,-0.11420467,-0.15384968,-0.016440988,-0.068693854,0.09776368,0.16719386
37,0.74,-0.11723372,-0.14907797,-0.01784368,-0.07156366,0.099390045,0.16640972
38,0.76,-0.120168634,-0.1444349,-0.019302862,-0.07434229,0.100865774,0.16533773
39,0.78,-0.12301196,-0.13991727,-0.020816628,-0.07702227,0.10219534,0.16400734
40,0.8,-0.12576614,-0.1355219,-0.02238294,-0.079596974,0.103383206,0.16244644
41,0.82,-0.12843363,-0.13124575,-0.023999635,-0.08206064,0.104434,0.16068153
42,0.84,-0.13101675,-0.1270858,-0.025664447,-0.084408276,0.1053523,0.15873738
43,0.86,-0.13351782,-0.12303915,-0.027375007,-0.08663566,0.10614281,0.15663755
44,0.88,-0.13593905,-0.11910292,-0.029128876,-0.08873925,0.10681017,0.15440404
45,0.9,-0.13828266,-0.115274325,-0.030923547,-0.09071622,0.10735911,0.15205762
46,0.92,-0.14055072,-0.11155067,-0.03275647,-0.09256431,0.10779425,0.14961766
47,0.94,-0.14274535,-0.107929274,-0.034625046,-0.09428188,0.1081203,0.14710225
48,0.96,-0.14486855,-0.10440756,-0.036526658,-0.09586786,0.108341895,0.14452836
49,0.98,-0.14692229,-0.10098299,-0.038458668,-0.09732167,0.10846362,0.1419117
50,1.0,-0.1489085,-0.097653106,-0.040418427,-0.09864321,0.108490065,0.13926694
51,1.02,-0.15082903,-0.094415516,-0.0424033,-0.09983284,0.10842574,0.13660759
52,1.04,-0.15268573,-0.09126783,-0.044410646,-0.10089134,0.108275086,0.13394608
53,1.06,-0.15448032,-0.088207796,-0.046437867,-0.10181985,0.108042456,0.13129391
54,1.08,-0.1562146,-0.08523315,-0.048482366,-0.10261987,0.10773223,0.12866165
55,1.1,-0.1578902,-0.08234173,-0.050541595,-0.10329324,0.107348606,0.12605889
56,1.12,-0.1595088,-0.07953141,-0.05261305,-0.10384208,0.106895745,0.12349441
57,1.14,-0.16107199,-0.076800086,-0.05469425,-0.104268774,0.106377736,0.120976105
58,1.16,-0.16258132,-0.07414575,-0.056782793,-0.10457598,0.10579853,0.1185111
59,1.18,-0.16403833,-0.07156642,-0.05887631,-0.104766555,0.105162024,0.11610579
60,1.2,-0.16544448,-0.06906017,-0.060972493,-0.10484353,0.10447198,0.11376579
61,1.22,-0.16680121,-0.0666251,-0.06306911,-0.10481013,0.1037321,0.11149608
62,1.24,-0.16810994,-0.0642594,-0.065164,-0.104669765,0.10294594,0.109301
63,1.26,-0.16937202,-0.06196126,-0.067255035,-0.104425915,0.10211699,0.10718427
64,1.28,-0.17058882,-0.059728935,-0.0693402,-0.10408221,0.10124862,0.10514906
