,time,reference,reference_speed,pitch,pitch_speed,error,elevator,loss_fel,u_fel,u_fbc
0,0.0,-0.00015229826,-0.015128457,0.0,0.0,0.00015229826,0.00048138824,9.269366e-09,0.0,0.00048138824
1,0.02,-0.0006011444,-0.029657789,-1.18882525e-07,-1.1865811e-05,0.00060102553,0.0018752408,1.4066066e-07,1.1167056e-09,0.0018752395
2,0.04,-0.0013347344,-0.043605786,-8.179376e-07,-5.795131e-05,0.0013339164,0.0040966407,6.7129577e-07,5.1096e-09,0.004096636
3,0.06,-0.002341616,-0.056989778,-2.981915e-06,-0.00015825075,0.002338634,0.0070653153,1.9967365e-06,1.30978055e-08,0.0070653018
4,0.08,-0.0036106778,-0.06982663,-7.873113e-06,-0.00033052696,0.0036028046,0.010705483,4.5842653e-06,2.5707351e-08,0.010705457
5,0.1,-0.0051311427,-0.082132764,-1.7087994e-05,-0.00059043564,0.005114055,0.01494571,8.934907e-06,4.3192543e-08,0.014945668
6,0.12,-0.0068925573,-0.093924165,-3.2516255e-05,-0.0009516466,0.006860041,0.01971876,1.5553058e-05,6.553525e-08,0.019718695
7,0.14,-0.008884782,-0.105216384,-5.630227e-05,-0.0014259607,0.00882848,0.024961447,2.492274e-05,9.2525454e-08,0.024961354
8,0.16,-0.011097985,-0.11602458,-9.080887e-05,-0.0020234236,0.011007177,0.03061449,3.748953e-05,1.2382588e-07,0.030614361
9,0.18,-0.013522637,-0.12636349,-0.0001385833,-0.0027524352,0.0133840535,0.036622353,5.3647353e-05,1.5902323e-07,0.036622193
10,0.2,-0.016149493,-0.13624746,-0.00020232542,-0.0036198557,0.015947167,0.042933136,7.372942e-05,1.9766814e-07,0.042932935
11,0.22,-0.018969595,-0.14569044,-0.00028485787,-0.0046311095,0.018684737,0.0494984,9.800265e-05,2.3930588e-07,0.049498163
12,0.24,-0.021974262,-0.15470605,-0.0003890984,-0.0057902816,0.021585163,0.056273043,0.00012666485,2.834992e-07,0.056272764
13,0.26,-0.025155079,-0.16330749,-0.000518034,-0.0071002133,0.024637045,0.063215174,0.00015984455,3.298448e-07,0.06321484
14,0.28,-0.028503887,-0.17150763,-0.00067469693,-0.008562595,0.02782919,0.07028592,0.00019760213,3.7798492e-07,0.07028554
15,0.3,-0.03201279,-0.17931898,-0.00086214254,-0.010178052,0.031150648,0.07744937,0.00023993338,4.2761397e-07,0.077448934
16,0.32,-0.035674132,-0.18675373,-0.001083429,-0.01194623,0.034590703,0.08467239,0.00028677314,4.784828e-07,0.08467191
17,0.34,-0.039480507,-0.19382377,-0.0013415983,-0.013865878,0.038138907,0.09192453,0.00033800077,5.3039946e-07,0.091924004
18,0.36,-0.04342473,-0.20054057,-0.0016396592,-0.015934914,0.04178507,0.09917789,0.00039344537,5.832286e-07,0.0991773
19,0.38,-0.047499847,-0.20691536,-0.0019805713,-0.018150518,0.045519274,0.106406964,0.0004528921,6.368893e-07,0.10640633
20,0.4,-0.05169913,-0.21295907,-0.002367231,-0.020509183,0.0493319,0.113588534,0.00051608775,6.913508e-07,0.11358786
21,0.42,-0.056016073,-0.21868229,-0.0028024584,-0.023006797,0.053213615,0.120701626,0.000582748,7.4662915e-07,0.12070089
22,0.44,-0.06044436,-0.22409537,-0.0032889857,-0.025638694,0.057155374,0.12772729,0.0006525619,8.02782e-07,0.12772648
23,0.46,-0.06497789,-0.22920834,-0.0038294473,-0.028399726,0.061148446,0.13464852,0.0007251994,8.599038e-07,0.13464765
24,0.48,-0.06949399,-0.22243214,-0.00442637,-0.03128431,0.06506762,0.14107992,0.0007961446,-2.812472e-07,0.14108022
25,0.5,-0.073876366,-0.21583441,-0.0050820746,-0.03427737,0.068794295,0.14668016,0.00086060417,-1.5885615e-07,0.14668033
26,0.52,-0.07812853,-0.20941077,-0.005798495,-0.037355512,0.072330035,0.15150125,0.0009181051,-3.9390123e-08,0.15150128
27,0.54,-0.082253926,-0.20315689,-0.0065771146,-0.04049686,0.07567681,0.15559457,0.00096838543,7.663007e-08,0.1555945
28,0.56,-0.08625591,-0.19706857,-0.007418993,-0.043681007,0.07883692,0.15900947,0.0010113575,1.8881137e-07,0.15900928
29,0.58,-0.09013775,-0.19114172,-0.008324795,-0.046888977,0.081812955,0.16179337,0.0010470795,2.968698e-07,0.16179308
