,time,reference,reference_speed,pitch,pitch_speed,error,elevator,loss_fel,u_fel,u_fbc
0,0.0,2.588711e-05,0.0025714806,0.0,0.0,2.588711e-05,-8.182464e-05,2.6781088e-10,0.0,-8.182464e-05
1,0.02,0.00010218033,0.0050411234,2.0207219e-08,2.016908e-06,0.00010216013,-0.00031874646,4.063972e-09,-1.5244214e-11,-0.0003187464
2,0.04,0.00022687335,0.007411954,1.3903004e-07,9.85035e-06,0.00022673432,-0.0006963315,1.9395095e-08,-7.287354e-11,-0.0006963314
3,0.06,0.00039801942,0.009686916,5.068548e-07,2.689887e-05,0.00039751257,-0.0012009349,5.7689764e-08,-1.9516246e-10,-0.0012009346
4,0.08,0.00061373005,0.011868877,1.3382421e-06,5.618171e-05,0.0006123918,-0.0018196758,1.3244873e-07,-4.0033626e-10,-0.0018196753
5,0.1,0.0008721732,0.01396063,2.904552e-06,0.00010035997,0.0008692686,-0.0025404117,2.5814757e-07,-7.0325845e-10,-0.0025404112
6,0.12,0.0011715719,0.01596489,5.5269875e-06,0.00016175715,0.001166045,-0.0033517145,4.4935933e-07,-1.116006e-09,-0.0033517133
7,0.14,0.0015102032,0.017884301,9.570042e-06,0.00024237914,0.0015006332,-0.004242844,7.2006844e-07,-1.6483507e-09,-0.004242842
8,0.16,0.0018863957,0.019721441,1.5435335e-05,0.0003439334,0.0018709603,-0.0052037234,1.0831486e-06,-2.308158e-09,-0.005203721
9,0.18,0.002298529,0.02147881,2.355584e-05,0.0004678478,0.002274973,-0.006224914,1.5499807e-06,-3.1017182e-09,-0.0062249107
10,0.2,0.0027450328,0.023158852,3.4390465e-05,0.0006152883,0.0027106423,-0.0072975946,2.130193e-06,-4.034018e-09,-0.00729759
11,0.22,0.0032243838,0.024763936,4.841899e-05,0.000787177,0.0031759648,-0.008413531,2.8314967e-06,-5.1089675e-09,-0.008413525
12,0.24,0.003735106,0.026296377,6.613737e-05,0.0009842082,0.0036689686,-0.009565056,3.6596073e-06,-6.3295773e-09,-0.00956505
13,0.26,0.0042757695,0.027758418,8.8053304e-05,0.001206865,0.004187716,-0.0107450485,4.6182354e-06,-7.698114e-09,-0.01074504
14,0.28,0.004844988,0.029152248,0.00011468222,0.0014554342,0.004730306,-0.011946903,5.7091324e-06,-9.216215e-09,-0.011946894
15,0.3,0.005441419,0.030479992,0.00014654343,0.001730023,0.0052948752,-0.013164516,6.9321677e-06,-1.0884986e-08,-0.013164505
16,0.32,0.006063761,0.031743728,0.00018415679,0.0020305705,0.0058796043,-0.014392258,8.2854685e-06,-1.2705086e-08,-0.014392244
17,0.34,0.006710755,0.032945465,0.00022803934,0.0023568638,0.0064827157,-0.015624948,9.765542e-06,-1.4676779e-08,-0.015624932
18,0.36,0.0073811803,0.03408716,0.00027870247,0.00270855,0.007102478,-0.016857846,1.1367457e-05,-1.679999e-08,-0.016857829
19,0.38,0.008073853,0.035170726,0.00033664927,0.0030851492,0.007737204,-0.018086608,1.3084991e-05,-1.9074351e-08,-0.01808659
20,0.4,0.008787634,0.03619801,0.0004023721,0.0034860654,0.0083852615,-0.019307306,1.491085e-05,-2.149921e-08,-0.019307284
21,0.42,0.009521411,0.037170824,0.00047635025,0.0039105993,0.009045061,-0.02051636,1.6836804e-05,-2.4073685e-08,-0.020516336
22,0.44,0.010274115,0.038090922,0.00055904815,0.004357958,0.009715067,-0.02171055,1.8853874e-05,-2.6796679e-08,-0.021710524
23,0.46,0.011044708,0.038960002,0.00065091363,0.004827267,0.010393795,-0.022886995,2.0952533e-05,-2.9666875e-08,-0.022886967
24,0.48,0.011832187,0.039779734,0.000752376,0.0053175767,0.011079811,-0.024043117,2.3122795e-05,-3.2682777e-08,-0.024043083
