,time,reference,reference_speed,pitch,pitch_speed,error,elevator
0,0.0,2.588711e-05,0.0025714806,0.0,0.0,2.588711e-05,-8.182464e-05
1,0.02,0.00010218033,0.0050411234,2.0207219e-08,2.016908e-06,0.00010216013,-0.0003187464
2,0.04,0.00022687335,0.007411954,1.3903002e-07,9.85035e-06,0.00022673432,-0.0006963314
3,0.06,0.00039801942,0.009686916,5.0685475e-07,2.6898864e-05,0.00039751257,-0.0012009346
4,0.08,0.00061373005,0.011868877,1.3382419e-06,5.6181696e-05,0.0006123918,-0.0018196753
5,0.1,0.0008721732,0.01396063,2.9045516e-06,0.00010035995,0.0008692686,-0.0025404112
6,0.12,0.0011715719,0.01596489,5.526987e-06,0.00016175713,0.001166045,-0.0033517133
7,0.14,0.0015102032,0.017884301,9.57004e-06,0.00024237909,0.0015006332,-0.0042428426
8,0.16,0.0018863957,0.019721441,1.5435333e-05,0.0003439333,0.0018709605,-0.005203721
9,0.18,0.002298529,0.02147881,2.3555835e-05,0.00046784763,0.002274973,-0.0062249107
10,0.2,0.0027450328,0.023158852,3.4390458e-05,0.0006152881,0.0027106423,-0.007297591
11,0.22,0.0032243838,0.024763936,4.841898e-05,0.0007871768,0.0031759648,-0.008413525
12,0.24,0.003735106,0.026296377,6.613735e-05,0.0009842077,0.0036689686,-0.00956505
13,0.26,0.0042757695,0.027758418,8.805327e-05,0.0012068644,0.004187716,-0.010745041
14,0.28,0.004844988,0.029152248,0.00011468218,0.0014554337,0.004730306,-0.011946894
15,0.3,0.005441419,0.030479992,0.00014654339,0.0017300223,0.0052948752,-0.013164506
16,0.32,0.006063761,0.031743728,0.00018415673,0.0020305694,0.0058796043,-0.0143922465
17,0.34,0.006710755,0.032945465,0.00022803927,0.0023568626,0.0064827157,-0.015624936
18,0.36,0.0073811803,0.03408716,0.00027870238,0.0027085484,0.007102478,-0.01685783
19,0.38,0.008073853,0.035170726,0.00033664916,0.0030851471,0.007737204,-0.018086594
20,0.4,0.008787634,0.03619801,0.00040237192,0.0034860629,0.0083852615,-0.019307291
21,0.42,0.009521411,0.037170824,0.00047635,0.003910596,0.009045061,-0.020516343
22,0.44,0.010274115,0.038090922,0.0005590478,0.004357955,0.009715067,-0.021710534
23,0.46,0.011044708,0.038960002,0.00065091316,0.004827263,0.010393795,-0.022886975
24,0.48,0.011832187,0.039779734,0.0007523756,0.0053175725,0.0110798115,-0.024043093
25,0.5,0.012635578,0.040551722,0.0008638449,0.005827871,0.011771734,-0.02517662
26,0.52,0.013453947,0.041277546,0.0009857102,0.006357091,0.012468237,-0.026285557
27,0.54,0.014286382,0.04195872,0.0011183388,0.0069041187,0.013168043,-0.027368177
28,0.56,0.015132007,0.042596735,0.0012620754,0.0074678003,0.013869932,-0.028422985
29,0.58,0.015989972,0.043193027,0.0014172413,0.008046951,0.014572731,-0.029448744
30,0.6,0.016859459,0.043749012,0.0015841332,0.008640362,0.015275326,-0.03044441
31,0.62,0.017739672,0.044266038,0.0017630247,0.009246803,0.015976647,-0.03140916
32,0.64,0.018629849,0.044745438,0.0019541637,0.009865034,0.016675685,-0.032342333
33,0.66,0.019529248,0.045188494,0.0021577736,0.010493808,0.017371474,-0.03324349
34,0.68,0.020437153,0.045596454,0.0023740525,0.011131875,0.0180631,-0.034112293
35,0.7,0.021352882,0.045970544,0.0026031742,0.0117779905,0.018749706,-0.03494861
36,0.72,0.022275757,0.04631194,0.0028452866,0.012430915,0.01943047,-0.035752412
37,0.74,0.023205148,0.04662179,0.0031005144,0.013089421,0.020104634,-0.03652382
