,time,reference,reference_speed,pitch,pitch_speed,error,elevator
0,0.0,1.945109e-05,0.0019321624,0.0,0.0,1.945109e-05,-6.14815e-05
1,0.02,7.677641e-05,0.0037878058,1.5183327e-08,1.5154668e-06,7.676122e-05,-0.00023950016
2,0.04,0.0001704684,0.0055692038,1.0446457e-07,7.4013687e-06,0.00017036393,-0.0005232103
3,0.06,0.00029906438,0.0072785676,3.8084121e-07,2.0211308e-05,0.00029868353,-0.0009023598
4,0.08,0.0004611453,0.0089180535,1.0055301e-06,4.221388e-05,0.00046013977,-0.0013672701
5,0.1,0.0006553346,0.010489757,2.182426e-06,7.5408585e-05,0.0006531522,-0.0019088176
6,0.12,0.0008802973,0.01199572,4.1528738e-06,0.00012154127,0.0008761444,-0.002518415
7,0.14,0.0011347384,0.0134379305,7.1907475e-06,0.00018211911,0.0011275477,-0.0031879921
8,0.16,0.0014174024,0.014818322,1.1597817e-05,0.00025842505,0.0014058047,-0.0039099785
9,0.18,0.0017270717,0.016138777,1.769941e-05,0.00035153193,0.0017093723,-0.0046772817
10,0.2,0.002062566,0.017401129,2.5840342e-05,0.0004623159,0.0020367259,-0.005483273
11,0.22,0.0024227416,0.01860716,3.6381112e-05,0.00059146975,0.0023863604,-0.0063217664
12,0.24,0.002806489,0.019758608,4.9694358e-05,0.00073951524,0.0027567944,-0.007187
13,0.26,0.0032127332,0.020857159,6.616157e-05,0.0009068153,0.0031465716,-0.008073622
14,0.28,0.0036404335,0.021904455,8.617003e-05,0.0010935856,0.0035542636,-0.008976675
15,0.3,0.0040885806,0.0229021,0.00011010995,0.0012999064,0.003978471,-0.009891564
16,0.32,0.004556197,0.023851646,0.0001383719,0.001525732,0.0044178255,-0.010814066
17,0.34,0.005042336,0.024754608,0.00017134442,0.0017709025,0.0048709917,-0.011740285
18,0.36,0.005546081,0.025612459,0.00020941174,0.0020351529,0.0053366693,-0.01266666
19,0.38,0.0060665435,0.026426626,0.00025295187,0.0023181222,0.0058135916,-0.013589933
20,0.4,0.0066028642,0.027198512,0.00030233475,0.0026193627,0.0063005295,-0.01450714
21,0.42,0.007154211,0.027929468,0.0003579205,0.0029383493,0.0067962906,-0.015415598
22,0.44,0.0077197785,0.02862081,0.00042005812,0.0032744862,0.0072997203,-0.01631289
23,0.46,0.008298788,0.029273823,0.00048908405,0.0036271156,0.007809704,-0.017196847
24,0.48,0.008890484,0.029889753,0.00056532095,0.003995525,0.008325163,-0.018065536
25,0.5,0.00949414,0.030469812,0.00064907694,0.0043789535,0.008845063,-0.018917246
26,0.52,0.0101090465,0.031015182,0.00074064423,0.0047765994,0.009368402,-0.019750483
27,0.54,0.010734523,0.031527005,0.0008402989,0.0051876265,0.009894224,-0.02056394
28,0.56,0.01136991,0.032006398,0.0009482998,0.0056111664,0.01042161,-0.021356506
29,0.58,0.012014571,0.03245444,0.0010648886,0.006046329,0.010949682,-0.022127245
30,0.6,0.012667886,0.032872193,0.0011902882,0.006492207,0.011477598,-0.022875372
31,0.62,0.013329263,0.033260673,0.0013247039,0.006947876,0.012004559,-0.023600264
