,time,reference,reference_speed,pitch,pitch_speed,error,elevator,loss_fel,u_fel,u_fbc
0,0.0,1.945109e-05,0.0019321624,0.0,0.0,1.945109e-05,-6.14815e-05,1.5119901e-10,0.0,-6.14815e-05
1,0.02,7.677641e-05,0.0037878058,1.5183327e-08,1.5154668e-06,7.676122e-05,-0.00023950016,2.2944129e-09,-1.1339708e-11,-0.00023950016
2,0.04,0.0001704684,0.0055692038,1.0446457e-07,7.4013687e-06,0.00017036393,-0.00052321044,1.0949965e-08,-5.4769154e-11,-0.0005232103
3,0.06,0.00029906438,0.0072785676,3.8084121e-07,2.0211308e-05,0.00029868353,-0.00090236,3.2570142e-08,-1.4811437e-10,-0.0009023598
4,0.08,0.0004611453,0.0089180535,1.0055302e-06,4.2213884e-05,0.00046013977,-0.0013672705,7.4777105e-08,-3.06671e-10,-0.0013672701
5,0.1,0.0006553346,0.010489757,2.1824264e-06,7.54086e-05,0.0006531522,-0.0019088179,1.4574337e-07,-5.435415e-10,-0.0019088172
6,0.12,0.0008802973,0.01199572,4.152875e-06,0.0001215413,0.0008761444,-0.0025184157,2.5369656e-07,-8.699231e-10,-0.002518415
7,0.14,0.0011347384,0.0134379305,7.19075e-06,0.00018211915,0.0011275477,-0.0031879933,4.0653183e-07,-1.2953546e-09,-0.0031879921
8,0.16,0.0014174024,0.014818322,1.1597821e-05,0.00025842513,0.0014058045,-0.0039099804,6.1151724e-07,-1.8279264e-09,-0.0039099785
9,0.18,0.0017270717,0.016138777,1.7699416e-05,0.000351532,0.0017093723,-0.0046772836,8.750784e-07,-2.4744604e-09,-0.0046772817
10,0.2,0.002062566,0.017401129,2.584035e-05,0.00046231612,0.0020367259,-0.0054832757,1.202651e-06,-3.2406646e-09,-0.005483272
11,0.22,0.0024227416,0.01860716,3.6381127e-05,0.00059147005,0.0023863604,-0.0063217697,1.5985889e-06,-4.1312624e-09,-0.0063217655
12,0.24,0.002806489,0.019758608,4.9694376e-05,0.0007395155,0.0027567944,-0.0071870047,2.0661187e-06,-5.150109e-09,-0.0071869986
13,0.26,0.0032127332,0.020857159,6.61616e-05,0.00090681564,0.0031465716,-0.008073629,2.6073353e-06,-6.300283e-09,-0.008073622
14,0.28,0.0036404335,0.021904455,8.617007e-05,0.0010935862,0.0035542634,-0.008976681,3.223227e-06,-7.584175e-09,-0.008976674
15,0.3,0.0040885806,0.0229021,0.00011011,0.001299907,0.003978471,-0.009891572,3.913721e-06,-9.003558e-09,-0.009891563
16,0.32,0.004556197,0.023851646,0.00013837196,0.0015257327,0.004417825,-0.010814074,4.67776e-06,-1.0559646e-08,-0.010814064
17,0.34,0.005042336,0.024754608,0.0001713445,0.0017709036,0.004870991,-0.011740294,5.5133696e-06,-1.22531585e-08,-0.011740282
18,0.36,0.005546081,0.025612459,0.00020941182,0.002035154,0.0053366693,-0.012666671,6.4177684e-06,-1.4084354e-08,-0.012666657
19,0.38,0.0060665435,0.026426626,0.00025295198,0.0023181236,0.0058135916,-0.013589944,7.3874467e-06,-1.6053091e-08,-0.013589927
20,0.4,0.0066028642,0.027198512,0.00030233487,0.0026193645,0.0063005295,-0.014507153,8.418278e-06,-1.8158849e-08,-0.014507134
21,0.42,0.007154211,0.027929468,0.00035792068,0.0029383514,0.00679629,-0.015415614,9.505621e-06,-2.0400773e-08,-0.015415593
22,0.44,0.0077197785,0.02862081,0.00042005832,0.0032744883,0.0072997203,-0.016312908,1.06444095e-05,-2.27777e-08,-0.016312884
23,0.46,0.008298788,0.029273823,0.0004890843,0.0036271184,0.007809704,-0.017196868,1.18292555e-05,-2.5288182e-08,-0.017196842
24,0.48,0.008890484,0.029889753,0.0005653213,0.0039955284,0.008325163,-0.018065555,1.3054531e-05,-2.793054e-08,-0.018065525
25,0.5,0.00949414,0.030469812,0.0006490773,0.0043789577,0.008845063,-0.018917268,1.4314478e-05,-3.0702854e-08,-0.018917238
26,0.52,0.0101090465,0.031015182,0.00074064475,0.004776604,0.009368402,-0.019750506,1.5603253e-05,-3.3602987e-08,-0.019750474
27,0.54,0.010734523,0.031527005,0.0008402996,0.005187631,0.009894223,-0.020563966,1.691501e-05,-3.6628634e-08,-0.02056393
28,0.56,0.01136991,0.032006398,0.0009483006,0.0056111715,0.0104216095,-0.021356532,1.8243996e-05,-3.9777323e-08,-0.021356493
29,0.58,0.012014571,0.03245444,0.0010648894,0.0060463357,0.0109496815,-0.022127273,1.9584575e-05,-4.304644e-08,-0.02212723
30,0.6,0.012667886,0.032872193,0.0011902892,0.006492214,0.011477597,-0.0228754,2.0931278e-05,-4.6433247e-08,-0.022875356
31,0.62,0.013329263,0.033260673,0.0013247051,0.0069478834,0.012004558,-0.023600295,2.2278866e-05,-4.9934876e-08,-0.023600245
32,0.64,0.013998126,0.033620883,0.0014683234,0.0074124117,0.0125298025,-0.024301473,2.3622359e-05,-5.3548384e-08,-0.024301419
33,0.66,0.014673918,0.033953786,0.0016213122,0.007884862,0.013052605,-0.024978582,2.495707e-05,-5.727077e-08,-0.024978526
34,0.68,0.0153561,0.03426032,0.0017838203,0.008364295,0.013572279,-0.025631389,2.6278605e-05,-6.109892e-08,-0.025631327
35,0.7,0.016044158,0.034541406,0.0019559783,0.0088497745,0.01408818,-0.026259776,2.7582902e-05,-6.502972e-08,-0.026259713
36,0.72,0.016737593,0.034797926,0.0021378975,0.00934037,0.014599696,-0.026863748,2.8866289e-05,-6.905999e-08,-0.026863676
37,0.74,0.017435918,0.03503074,0.002329671,0.00983516,0.015106247,-0.027443364,3.0125371e-05,-7.318656e-08,-0.027443292
38,0.76,0.018138671,0.035240695,0.0025313739,0.010333235,0.015607297,-0.027998816,3.1357176e-05,-7.74062e-08,-0.027998734
39,0.78,0.0188454,0.0354286,0.0027430623,0.010833698,0.016102338,-0.028530337,3.2559023e-05,-8.171573e-08,-0.028530251
40,0.8,0.019555673,0.035595242,0.0029647758,0.011335672,0.016590897,-0.02903826,3.3728622e-05,-8.611198e-08,-0.029038172
41,0.82,0.020269072,0.035741393,0.0031965352,0.011838295,0.017072536,-0.029522968,3.4864017e-05,-9.059175e-08,-0.029522875
42,0.84,0.020985195,0.0358678,0.003438346,0.012340726,0.01754685,-0.029984906,3.596356e-05,-9.515195e-08,-0.029984815
43,0.86,0.021703659,0.035975188,0.003690196,0.012842151,0.018013462,-0.030424586,3.7025977e-05,-9.978943e-08,-0.030424487
44,0.88,0.022424081,0.03606426,0.0039520566,0.013341776,0.018472025,-0.030842546,3.805025e-05,-1.0450122e-07,-0.030842442
45,0.9,0.023146112,0.0361357,0.004223884,0.013838831,0.018922228,-0.03123938,3.9035684e-05,-1.0928429e-07,-0.031239271
46,0.92,0.023869397,0.036190167,0.0045056203,0.014332577,0.019363776,-0.031615693,3.9981802e-05,-1.14135716e-07,-0.03161558
47,0.94,0.024593608,0.03622831,0.0047971914,0.014822299,0.019796416,-0.031972162,4.0888466e-05,-1.19052686e-07,-0.03197204
48,0.96,0.025318425,0.03625075,0.00509851,0.015307312,0.020219915,-0.03230944,4.175568e-05,-1.240324e-07,-0.032309316
49,0.98,0.02604354,0.0362581,0.005409476,0.015786959,0.020634064,-0.03262825,1.663134e-05,-1.2907212e-07,-0.032628123
50,1.0,0.026768655,0.036250945,0.0057299747,0.016260615,0.02103868,-0.032929298,1.7498796e-05,-1.31743e-07,-0.032929167
51,1.02,0.027493484,0.036229856,0.0060598813,0.016727682,0.021433603,-0.033213314,1.8381239e-05,-1.3451691e-07,-0.03321318
52,1.04,0.028217759,0.03619539,0.006399058,0.017187595,0.021818701,-0.033481047,1.9277795e-05,-1.3739444e-07,-0.03348091
53,1.06,0.028941216,0.036148082,0.0067473557,0.017639818,0.02219386,-0.033733238,2.0187475e-05,-1.4037579e-07,-0.0337331
54,1.08,0.0296636,0.036088455,0.007104616,0.018083844,0.022558983,-0.03397063,2.1109172e-05,-1.4346085e-07,-0.033970486
55,1.1,0.030384677,0.036017016,0.007470671,0.018519202,0.022914005,-0.03419399,2.2041628e-05,-1.466492e-07,-0.034193844
56,1.12,0.031104207,0.03593426,0.007845342,0.018945446,0.023258865,-0.034404043,2.2983451e-05,-1.4994016e-07,-0.03440389
57,1.14,0.031821974,0.035840653,0.008228443,0.019362167,0.02359353,-0.03460154,2.3933118e-05,-1.5333279e-07,-0.034601383
58,1.16,0.032537762,0.035736665,0.008619779,0.019768978,0.023917984,-0.03478721,2.4888997e-05,-1.5682598e-07,-0.034787055
59,1.18,0.033251375,0.035622746,0.009019149,0.02016553,0.024232227,-0.034961794,2.5849342e-05,-1.6041831e-07,-0.034961633
60,1.2,0.03396261,0.035499323,0.009426344,0.020551493,0.024536267,-0.035125982,2.6812342e-05,-1.641083e-07,-0.035125818
61,1.22,0.034671288,0.035366822,0.009841149,0.02092658,0.02483014,-0.03528049,2.7776123e-05,-1.6789429e-07,-0.03528032
62,1.24,0.035377223,0.03522565,0.010263345,0.021290516,0.025113877,-0.035425983,2.8738787e-05,-1.7177443e-07,-0.035425812
63,1.26,0.036080256,0.035076197,0.010692706,0.021643074,0.02538755,-0.03556316,2.9698414e-05,-1.7574686e-07,-0.03556298
64,1.28,0.036780223,0.034918856,0.011129002,0.021984033,0.02565122,-0.03569265,3.0653104e-05,-1.798095e-07,-0.03569247
65,1.3,0.03747696,0.034753993,0.011571999,0.022313215,0.02590496,-0.035815086,3.1600994e-05,-1.839603e-07,-0.035814904
66,1.32,0.03817033,0.034581967,0.0120214615,0.022630459,0.026148869,-0.035931088,3.2540258e-05,-1.8819706e-07,-0.035930898
67,1.34,0.038860194,0.034403127,0.012477147,0.02293563,0.026383046,-0.03604125,3.3469143e-05,-1.9251753e-07,-0.03604106
68,1.36,0.039546415,0.03421781,0.012938815,0.023228621,0.0266076,-0.03614614,3.4386012e-05,-1.9691947e-07,-0.036145948
69,1.38,0.040228866,0.03402634,0.013406219,0.023509344,0.026822647,-0.03624631,3.528928e-05,-2.0140062e-07,-0.036246113
70,1.4,0.040907428,0.03382904,0.013879114,0.02377774,0.027028315,-0.03634229,3.6177502e-05,-2.0595863e-07,-0.03634208
71,1.42,0.041581992,0.03362621,0.014357254,0.024033766,0.027224738,-0.036434576,3.7049358e-05,-2.1059117e-07,-0.036434364
72,1.44,0.04225244,0.033418152,0.0148403905,0.024277404,0.02741205,-0.036523663,3.7903632e-05,-2.15296e-07,-0.036523443
73,1.46,0.042918682,0.033205144,0.015328274,0.024508651,0.027590409,-0.03661,3.8739265e-05,-2.2007073e-07,-0.03660978
74,1.48,0.043580618,0.03298747,0.01582066,0.02472753,0.027759958,-0.03669404,3.9555314e-05,-2.2491315e-07,-0.03669381
75,1.5,0.044238154,0.0327654,0.0163173,0.02493408,0.027920853,-0.03677618,4.0350995e-05,-2.29821e-07,-0.036775954
76,1.52,0.04489121,0.032539193,0.016817948,0.025128355,0.02807326,-0.03685682,4.1125648e-05,-2.3479204e-07,-0.036856588
77,1.54,0.045539696,0.032309093,0.01732236,0.025310429,0.028217336,-0.03693633,4.1878764e-05,-2.3982406e-07,-0.036936093
78,1.56,0.04618354,0.032075346,0.017830292,0.025480395,0.02835325,-0.03701505,4.2609958e-05,-2.4491501e-07,-0.037014805
79,1.58,0.046822682,0.03183819,0.018341502,0.025638353,0.02848118,-0.03709331,4.3318974e-05,-2.500628e-07,-0.037093062
80,1.6,0.04745705,0.03159785,0.018855752,0.025784422,0.028601298,-0.03717142,4.40057e-05,-2.5526538e-07,-0.037171166
81,1.62,0.04808658,0.031354543,0.019372808,0.025918733,0.028713772,-0.037249643,4.4670127e-05,-2.605208e-07,-0.037249386
82,1.64,0.048711214,0.031108482,0.019892432,0.026041435,0.028818782,-0.037328254,4.5312383e-05,-2.6582714e-07,-0.037327986
83,1.66,0.049330898,0.030859875,0.020414395,0.026152682,0.028916502,-0.03740747,4.5932673e-05,-2.711826e-07,-0.0374072
84,1.68,0.04994559,0.030608911,0.020938471,0.026252642,0.029007118,-0.037487518,4.6531324e-05,-2.7658544e-07,-0.037487242
85,1.7,0.05055524,0.030355789,0.021464434,0.026341496,0.029090807,-0.037568614,4.710877e-05,-2.8203397e-07,-0.03756833
86,1.72,0.05115981,0.030100685,0.021992065,0.026419427,0.029167745,-0.037650913,4.7665497e-05,-2.875265e-07,-0.037650626
87,1.74,0.051759258,0.029843787,0.022521146,0.026486633,0.029238112,-0.037734587,4.8202084e-05,-2.9306153e-07,-0.037734292
88,1.76,0.05235355,0.02958526,0.023051465,0.026543317,0.029302085,-0.037819773,4.8719183e-05,-2.9863753e-07,-0.03781947
89,1.78,0.05294266,0.02932527,0.023582816,0.026589694,0.029359844,-0.03790659,4.921751e-05,-3.0425326e-07,-0.037906285
