,time,reference,reference_speed,pitch,pitch_speed,error,elevator,loss_fel,u_fel,u_fbc,predict_pitch,predict_speed,loss_sye,factor
0,0.0,0.00019735334,0.019603971,0.0,0.0,0.00019735334,-0.5088635,0.0,-0.5082397,-0.00062379945,0.0,0.0,0.0,0.0
1,0.02,0.00077898335,0.03843157,0.00012566774,0.0125430515,0.0006533156,-0.47176233,0.0,-0.49559274,0.02383041,0.0,0.0,0.0,0.0
2,0.04,0.0017295944,0.05650587,0.00049158995,0.024026152,0.0012380045,-0.43763062,0.0,-0.48332006,0.045689445,0.0,0.0,0.0,0.0
3,0.06,0.003034346,0.0738493,0.0010773456,0.034527075,0.0019570005,-0.40631652,0.0,-0.47141278,0.06509623,0.0,0.0,0.0,0.0
4,0.08,0.0046788403,0.090483725,0.0018640299,0.044119667,0.0028148103,-0.37767297,0.0,-0.45986193,0.08218897,0.0,0.0,0.0,0.0
5,0.1,0.0066491114,0.10643044,0.0028341766,0.05287395,0.0038149348,-0.35155782,0.0,-0.44865897,0.097101174,0.0,0.0,0.0,0.0
6,0.12,0.008931611,0.12171014,0.0039716833,0.060856234,0.0049599274,-0.3278337,0.0,-0.43779537,0.10996168,0.0,0.0,0.0,0.0
7,0.14,0.011513203,0.13634299,0.0052617374,0.06812925,0.006251466,-0.3063681,0.0,-0.42726278,0.12089467,0.0,0.0,0.0,0.0
8,0.16,0.014381151,0.15034862,0.006690746,0.07475225,0.0076904045,-0.28703308,0.0,-0.41705287,0.13001977,0.0,0.0,0.0,0.0
9,0.18,0.017523095,0.16374613,0.008246268,0.0807811,0.009276827,-0.26970556,0.0,-0.40715763,0.13745207,0.0,0.0,0.0,0.0
10,0.2,0.020927066,0.17655413,0.009916948,0.08626844,0.011010118,-0.25426692,0.0,-0.39756906,0.14330216,0.0,0.0,0.0,0.0
11,0.22,0.02458145,0.18879068,0.01169245,0.09126375,0.012888999,-0.24060358,0.0,-0.38827986,0.1476763,0.0,0.0,0.0,0.0
12,0.24,0.028474998,0.20047338,0.013563399,0.09581352,0.0149115985,-0.22863463,0.0,-0.37931094,0.15067632,0.0,0.0,0.0,0.0
13,0.26,0.032596808,0.21161944,0.015521326,0.099962,0.017075483,-0.21822399,0.0,-0.37062532,0.15240133,0.0,0.0,0.0,0.0
14,0.28,0.03693631,0.22224545,0.017558614,0.10374992,0.019377695,-0.20927082,0.0,-0.36221552,0.15294468,0.0,0.0,0.0,0.0
15,0.3,0.04148327,0.23236768,0.019668432,0.10721528,0.021814836,-0.20167892,0.0,-0.35407454,0.1523956,0.0,0.0,0.0,0.0
16,0.32,0.046227764,0.24200189,0.021844683,0.11039349,0.024383081,-0.195356,0.0,-0.34619534,0.15083931,0.0,0.0,0.0,0.0
17,0.34,0.051160187,0.25116345,0.024081957,0.113317534,0.02707823,-0.1902703,0.0,-0.33862746,0.14835715,0.0,0.0,0.0,0.0
18,0.36,0.056271248,0.25986734,0.026375484,0.116019376,0.029895764,-0.18631306,0.0,-0.33134252,0.14502946,0.0,0.0,0.0,0.0
19,0.38,0.06155193,0.268128,0.028721115,0.11852814,0.032830812,-0.18336402,0.0,-0.3242957,0.14093168,0.0,0.0,0.0,0.0
20,0.4,0.06699351,0.27595964,0.031115249,0.12086975,0.035878263,-0.18134692,0.0,-0.31748047,0.13613354,0.0,0.0,0.0,0.0
21,0.42,0.07258755,0.283376,0.033554785,0.12306811,0.039032765,-0.18018958,0.0,-0.31089085,0.13070127,0.0,0.0,0.0,0.0
22,0.44,0.07832587,0.29039046,0.036037073,0.12514517,0.042288795,-0.1798229,0.0,-0.30452055,0.12469762,0.0,0.0,0.0,0.0
23,0.46,0.084200576,0.297016,0.038559884,0.12712102,0.045640692,-0.18018165,0.0,-0.29836375,0.11818208,0.0,0.0,0.0,0.0
24,0.48,0.090204,0.3032653,0.041121386,0.12901396,0.049082614,-0.18120386,0.0,-0.29241464,0.11121078,0.0,0.0,0.0,0.0
25,0.5,0.096328765,0.30915064,0.04372009,0.13084067,0.052608676,-0.1828307,0.0004090143,-0.2866675,0.10383682,0.0,0.0,0.00019583343,0.3756238
26,0.52,0.10256769,0.314684,0.046354808,0.13261622,0.05621288,-0.18495631,0.00042007247,-0.28106654,0.09611021,3.7635482e-06,2.0305897e-05,0.00021140631,0.34748578
27,0.54,0.108913854,0.31987703,0.049024653,0.13435291,0.0598892,-0.18758179,0.00042886997,-0.27565724,0.08807544,8.018017e-06,4.206704e-05,0.00022720732,0.32108912
28,0.56,0.11536057,0.32474104,0.051728964,0.13606301,0.06363161,-0.19065791,0.0004344791,-0.2704348,0.07977689,1.2826558e-05,6.532669e-05,0.00024309446,0.2965699
29,0.58,0.12190137,0.32928693,0.054467324,0.13775742,0.06743404,-0.19413829,0.00043633554,-0.26539448,0.071256205,1.8254355e-05,9.014604e-05,0.0002589716,0.27393678
30,0.6,0.12853,0.33352548,0.05723951,0.13944586,0.071290486,-0.1979792,0.00043417214,-0.26053163,0.06255244,2.4369217e-05,0.000116599076,0.00027477968,0.25311828
31,0.62,0.1352404,0.3374671,0.060045492,0.14113675,0.07519491,-0.20213933,0.0004279616,-0.25584146,0.053702127,3.1242078e-05,0.0001447692,0.00029048952,0.23399685
32,0.64,0.14202677,0.34112182,0.06288539,0.14283751,0.07914138,-0.20657995,0.00041786567,-0.25131932,0.04473935,3.8947383e-05,0.000174747,0.00030609584,0.21643193
33,0.66,0.14888343,0.34449953,0.065759465,0.14455451,0.08312397,-0.21126479,0.00040419234,-0.24696061,0.03569584,4.7563462e-05,0.00020662887,0.00032161185,0.20027593
34,0.68,0.15580496,0.34760967,0.0686681,0.14629309,0.087136865,-0.21615973,0.00038735813,-0.24276085,0.026601106,5.7172885e-05,0.00024051632,0.00033706508,0.1853841
35,0.7,0.1627861,0.35046163,0.07161176,0.14805771,0.091174334,-0.22123325,0.00036785592,-0.23871575,0.017482493,6.7862704e-05,0.00027651535,0.00035249387,0.17162055
36,0.72,0.16982175,0.35306427,0.07459102,0.14985204,0.095230736,-0.22645561,0.00034622767,-0.23482092,0.008365309,7.972474e-05,0.0003147364,0.0003679443,0.15886167
37,0.74,0.17690708,0.35542646,0.07760649,0.15167889,0.099300586,-0.23179935,0.00032304166,-0.23107219,-0.00072716974,9.2855786e-05,0.0003552935,0.00038346782,0.14699759
38,0.76,0.18403728,0.35755667,0.08065884,0.15354037,0.103378445,-0.23723893,0.00029887434,-0.22746544,-0.009773493,0.0001073577,0.00039830478,0.0003991192,0.13593262
39,0.78,0.19120784,0.35946313,0.08374879,0.15543793,0.10745905,-0.24275073,0.00027429344,-0.2239967,-0.018754046,0.00012333757,0.00044389148,0.000414955,0.12558469
40,0.8,0.19841437,0.3611539,0.08687706,0.15737242,0.11153731,-0.24831297,0.00024984652,-0.22066203,-0.027650926,0.00014090778,0.00049217796,0.00043103215,0.11588456
41,0.82,0.20565262,0.36263677,0.090044394,0.15934406,0.11560823,-0.2539055,0.00022605121,-0.21745762,-0.03644786,0.00016018601,0.00054329186,0.00044740748,0.10677437
42,0.84,0.21291852,0.36391935,0.093251534,0.16135263,0.119666986,-0.25951,0.00020338761,-0.21437985,-0.045130156,0.00018129521,0.00059736305,0.00046413616,0.09820671
43,0.86,0.22020812,0.36500895,0.09649921,0.16339742,0.12370891,-0.26510963,0.00018229814,-0.21142514,-0.053684488,0.00020436344,0.0006545236,0.00048127177,0.09014292
