,time,reference,reference_speed,pitch,pitch_speed,error,elevator,loss_fel,u_fel,u_fbc
0,0.0,0.00019735334,0.019603971,0.0,0.0,0.00019735334,-0.00062379945,1.5564972e-08,0.0,-0.00062379945
1,0.02,0.00077898335,0.03843157,1.5405205e-07,1.5376123e-05,0.0007788293,-0.0024300017,2.3619506e-07,-2.351971e-09,-0.0024299994
2,0.04,0.0017295944,0.05650587,1.0599116e-06,7.509531e-05,0.0017285345,-0.0053085713,1.1272291e-06,-1.07367475e-08,-0.0053085596
3,0.06,0.003034346,0.0738493,3.864069e-06,0.00020506687,0.003030482,-0.009155487,3.352888e-06,-2.745552e-08,-0.00915546
4,0.08,0.0046788403,0.090483725,1.0202256e-05,0.0004283085,0.004668638,-0.013872552,7.697827e-06,-5.37495e-08,-0.013872498
5,0.1,0.0066491114,0.10643044,2.2143227e-05,0.00076510763,0.0066269683,-0.019367198,1.50033575e-05,-9.00633e-08,-0.019367108
6,0.12,0.008931611,0.12171014,4.213572e-05,0.0012331781,0.008889475,-0.025552291,2.6116448e-05,-1.3626037e-07,-0.025552154
7,0.14,0.011513203,0.13634299,7.29585e-05,0.0018478117,0.0114402445,-0.03234596,4.1849875e-05,-1.9179735e-07,-0.03234577
8,0.16,0.014381151,0.15034862,0.00011767341,0.002622026,0.014263477,-0.03967138,6.295181e-05,-2.5586436e-07,-0.039671127
9,0.18,0.017523095,0.16374613,0.00017958126,0.003566706,0.017343514,-0.047456603,9.008378e-05,-3.2749554e-07,-0.047456276
10,0.2,0.020927066,0.17655413,0.0002621806,0.004690742,0.020664886,-0.055634357,0.00012380526,-4.0565564e-07,-0.05563395
11,0.22,0.02458145,0.18879068,0.0003691292,0.0060011623,0.02421232,-0.06414187,0.00016456442,-4.893062e-07,-0.064141385
12,0.24,0.028474998,0.20047338,0.000504208,0.0075032604,0.027970789,-0.0729207,0.0002126935,-5.774544e-07,-0.07292013
13,0.26,0.032596808,0.21161944,0.0006712874,0.009200718,0.03192552,-0.08191657,0.0002684082,-6.691891e-07,-0.08191591
14,0.28,0.03693631,0.22224545,0.000874297,0.011095728,0.036062013,-0.0910791,0.00033181015,-7.6370424e-07,-0.09107833
15,0.3,0.04148327,0.23236768,0.001117196,0.013189097,0.040366072,-0.10036177,0.00040289207,-8.6031423e-07,-0.10036091
16,0.32,0.046227764,0.24200189,0.0014039472,0.015480369,0.044823818,-0.10972164,0.0004815446,-9.584619e-07,-0.10972068
17,0.34,0.051160187,0.25116345,0.0017384926,0.017967919,0.049421694,-0.11911923,0.000567565,-1.0577202e-06,-0.11911818
18,0.36,0.056271248,0.25986734,0.0021247312,0.020649055,0.054146517,-0.12851839,0.0006606665,-1.1577894e-06,-0.12851723
19,0.38,0.06155193,0.268128,0.0025664978,0.023520116,0.05898543,-0.13788609,0.0007604884,-1.2584933e-06,-0.13788483
20,0.4,0.06699351,0.27595964,0.0030675458,0.026576562,0.06392597,-0.14719222,0.0008666053,-1.359769e-06,-0.14719087
21,0.42,0.07258755,0.283376,0.0036315294,0.02981306,0.06895602,-0.15640964,0.00097854,-1.4616593e-06,-0.15640818
22,0.44,0.07832587,0.29039046,0.0042619896,0.03322357,0.074063875,-0.16551372,0.0010957702,-1.5643006e-06,-0.16551217
23,0.46,0.084200576,0.297016,0.00496234,0.036801413,0.079238236,-0.17448252,0.001217742,-1.6679121e-06,-0.17448086
24,0.48,0.090204,0.3032653,0.0057358546,0.04053937,0.08446815,-0.18329637,0.0013438754,-1.7727856e-06,-0.1832946
25,0.5,0.096328765,0.30915064,0.0065856585,0.044429712,0.08974311,-0.19193798,0.0014735778,-1.8792724e-06,-0.19193612
26,0.52,0.10256769,0.314684,0.0075147185,0.04846431,0.09505297,-0.20039213,0.0016062472,-1.9877743e-06,-0.20039013
27,0.54,0.108913854,0.31987703,0.008525834,0.052634656,0.10038802,-0.20864561,0.0017412836,-2.0987325e-06,-0.20864351
28,0.56,0.11536057,0.32474104,0.009621632,0.056931973,0.10573894,-0.21668714,0.0018780932,-2.212617e-06,-0.21668494
29,0.58,0.12190137,0.32928693,0.010804564,0.061347224,0.11109681,-0.22450717,0.0020160954,-2.3299203e-06,-0.22450484
30,0.6,0.12853,0.33352548,0.012076894,0.06587118,0.1164531,-0.23209779,0.0021547286,-2.4511478e-06,-0.23209535
31,0.62,0.1352404,0.3374671,0.013440701,0.07049449,0.12179971,-0.23945265,0.0022934522,-2.5768104e-06,-0.2394501
32,0.64,0.14202677,0.34112182,0.014897879,0.07520767,0.12712888,-0.24656692,0.002431755,-2.7074177e-06,-0.24656422
33,0.66,0.14888343,0.34449953,0.016450131,0.08000123,0.1324333,-0.25343698,0.0025691525,-2.8434747e-06,-0.25343415
34,0.68,0.15580496,0.34760967,0.018098969,0.08486564,0.137706,-0.2600605,0.0027051945,-2.9854757e-06,-0.26005748
35,0.7,0.1627861,0.35046163,0.019845713,0.0897914,0.14294039,-0.26643628,0.0028394633,-3.1338982e-06,-0.26643315
36,0.72,0.16982175,0.35306427,0.021691497,0.09476906,0.14813025,-0.27256426,0.002971578,-3.289204e-06,-0.27256098
37,0.74,0.17690708,0.35542646,0.023637265,0.0997893,0.15326981,-0.2784452,0.003101191,-3.4518323e-06,-0.27844176
