,time,reference,reference_speed,pitch,pitch_speed,error,elevator
0,0.0,0.00012921172,0.012835167,0.0,0.0,0.00012921172,-0.00040841577
1,0.02,0.00051001826,0.02516203,1.00861385e-07,1.00671e-05,0.0005099174,-0.001590976
2,0.04,0.001132405,0.03699568,6.93948e-07,4.9166578e-05,0.0011317111,-0.003475636
3,0.06,0.0019866556,0.048350822,2.5298912e-06,0.00013426175,0.0019841257,-0.0059942887
4,0.08,0.0030633432,0.059241764,6.6796383e-06,0.0002804227,0.0030566636,-0.009082641
5,0.1,0.004353324,0.069682434,1.4497642e-05,0.000500932,0.0043388265,-0.012680089
6,0.12,0.0058477293,0.0796864,2.7587143e-05,0.00080738694,0.005820142,-0.016729586
7,0.14,0.0075379573,0.08926686,4.7767448e-05,0.0012097995,0.0074901897,-0.021177525
8,0.16,0.009415667,0.098436676,7.7043194e-05,0.0017166927,0.009338623,-0.025973609
9,0.18,0.01147277,0.10720833,0.0001175755,0.0023351926,0.011355194,-0.03107073
10,0.2,0.013701427,0.115594015,0.00017165493,0.00307112,0.013529772,-0.03642485
11,0.22,0.016094036,0.12360556,0.00024167624,0.0039290767,0.01585236,-0.04199487
12,0.24,0.018643232,0.1312545,0.00033011488,0.004912528,0.018313117,-0.047742542
13,0.26,0.021341873,0.13855207,0.00043950498,0.0060238857,0.02090237,-0.05363229
14,0.28,0.024183046,0.14550915,0.0005724192,0.007264583,0.023610627,-0.059631173
15,0.3,0.027160043,0.1521364,0.00073144975,0.00863515,0.026428593,-0.0657087
16,0.32,0.030266372,0.15844415,0.0009191912,0.010135289,0.029347181,-0.07183678
17,0.34,0.033495747,0.16444243,0.0011382244,0.011763932,0.03235752,-0.07798956
18,0.36,0.03684207,0.17014107,0.0013911019,0.013519322,0.03545097,-0.08414338
19,0.38,0.040299453,0.17554952,0.0016803347,0.015399058,0.03861912,-0.090276584
20,0.4,0.04386218,0.18067707,0.0020083801,0.01740017,0.0418538,-0.096369505
21,0.42,0.04752472,0.18553273,0.0023776307,0.019519165,0.04514709,-0.10240431
22,0.44,0.05128173,0.19012526,0.002790405,0.021752091,0.048491325,-0.108364925
23,0.46,0.055128034,0.19446315,0.0032489372,0.024094572,0.051879097,-0.11423695
24,0.48,0.059058614,0.19855471,0.0037553716,0.026541881,0.055303242,-0.120007575
25,0.5,0.063068636,0.202408,0.0043117544,0.029088961,0.05875688,-0.1256654
26,0.52,0.0671534,0.20603083,0.004920027,0.031730484,0.062233374,-0.1312005
27,0.54,0.07130838,0.20943083,0.0055820234,0.03446089,0.065726355,-0.13660422
28,0.56,0.075529195,0.21261537,0.0062994636,0.037274428,0.06922973,-0.14186919
29,0.58,0.079498425,0.18448155,0.00707395,0.040165175,0.07242447,-0.1459992
30,0.6,0.082915336,0.15737852,0.007906724,0.043102697,0.075008616,-0.1481026
31,0.62,0.08580024,0.13127652,0.008798197,0.046034884,0.07700204,-0.14834993
32,0.64,0.088172875,0.10614651,0.009747788,0.048914447,0.07842509,-0.14690301
33,0.66,0.09005239,0.08196024,0.010754019,0.051698618,0.07929837,-0.14391533
34,0.68,0.09145739,0.0586902,0.011814594,0.05434896,0.079642795,-0.13953228
35,0.7,0.09240593,0.036309578,0.012926493,0.056831162,0.07947944,-0.13389134
36,0.72,0.09291553,0.014792273,0.014086051,0.059114758,0.078829475,-0.12712242
37,0.74,0.09300321,-0.0058871224,0.015289023,0.06117298,0.07771419,-0.11934792
38,0.76,0.092685476,-0.02575336,0.01653067,0.0629825,0.076154806,-0.11068317
39,0.78,0.09197834,-0.044830535,0.017805815,0.064523265,0.07417253,-0.1012366
40,0.8,0.09089736,-0.063142106,0.019108914,0.065778285,0.071788445,-0.09110991
41,0.82,0.0894576,-0.08071091,0.020434111,0.06673344,0.06902349,-0.080398455
42,0.84,0.087673716,-0.097559184,0.021775292,0.067377314,0.065898426,-0.06919137
43,0.86,0.0855599,-0.11370857,0.023126142,0.067701,0.062433757,-0.057571914
44,0.88,0.0831299,-0.12918015,0.024480192,0.06769793,0.058649704,-0.04561751
45,0.9,0.08039707,-0.14399444,0.025830865,0.067363754,0.054566205,-0.03340021
46,0.92,0.07737437,-0.15817139,0.027171511,0.06669611,0.050202858,-0.02098678
47,0.94,0.074074335,-0.17173043,0.028495459,0.065694526,0.045578875,-0.008438973
48,0.96,0.07050914,-0.18469049,0.02979604,0.06436026,0.0407131,0.004186272
49,0.98,0.06669059,-0.19706994,0.031066628,0.062696174,0.03562396,0.016836613
50,1.0,0.062630095,-0.20888674,0.03230067,0.060706545,0.030329425,0.029464072
51,1.02,0.05833875,-0.22015828,0.033491716,0.05839701,0.024847034,0.04202486
52,1.04,0.053827286,-0.23090152,0.034633428,0.055774394,0.019193858,0.05447911
53,1.06,0.049106102,-0.24113299,0.03571963,0.052846614,0.013386473,0.06679076
54,1.08,0.044185273,-0.25086874,0.0367443,0.049622566,0.007440973,0.078927346
55,1.1,0.03907455,-0.26012436,0.037701618,0.046112016,0.0013729334,0.09085973
56,1.12,0.033783395,-0.26891506,0.038585953,0.042325497,0.0048025586,0.10256203
57,1.14,0.028320951,-0.27725568,0.0393919,0.03827421,0.01107095,0.114011355
58,1.16,0.022696076,-0.2851605,0.040114287,0.033969957,0.017418211,0.12518771
59,1.18,0.016917342,-0.2926436,0.04074817,0.029425029,0.02383083,0.13607375
60,1.2,0.010993053,-0.29971853,0.041288868,0.024652133,0.030295815,0.14665471
61,1.22,0.0049312343,-0.30639854,0.041731954,0.019664323,0.03680072,0.15691811
62,1.24,-0.0012603421,-0.3126965,0.042073254,0.014474927,0.043333597,0.16685376
63,1.26,-0.007574162,-0.31862485,0.04230887,0.0090974765,0.049883034,0.17645353
64,1.28,-0.014002955,-0.32419586,0.042435195,0.003545643,0.056438148,0.1857112
65,1.3,-0.020539692,-0.3294213,0.042448867,-0.0021668158,0.06298856,0.1946224
66,1.32,-0.02717758,-0.3343127,0.042346805,-0.008026114,0.069524385,0.20318437
67,1.34,-0.033910047,-0.33888122,0.042126223,-0.014018486,0.076036274,0.2113959
68,1.36,-0.040730745,-0.34313768,0.041784592,-0.020130232,0.08251534,0.21925727
69,1.38,-0.047633544,-0.34709275,0.04131966,-0.02634777,0.088953204,0.22676998
70,1.4,-0.054612517,-0.35075665,0.040729444,-0.03265766,0.095341966,0.2339368
71,1.42,-0.06166194,-0.35413933,0.040012233,-0.03904666,0.10167417,0.24076158
72,1.44,-0.06877628,-0.35725057,0.039166577,-0.04550174,0.10794286,0.24724914
73,1.46,-0.07595021,-0.36009967,0.038191274,-0.05201012,0.11414149,0.2534052
74,1.48,-0.08317858,-0.3626959,0.03708539,-0.058559313,0.12026397,0.25923637
75,1.5,-0.090456426,-0.36504814,0.03584823,-0.06513712,0.12630466,0.26474985
76,1.52,-0.09777894,-0.36716497,0.034479342,-0.07173167,0.13225828,0.26995364
77,1.54,-0.10514151,-0.36905485,0.0329785,-0.07833145,0.13812001,0.27485612
78,1.56,-0.11253968,-0.37072593,0.031345718,-0.08492529,0.1438854,0.2794664
79,1.58,-0.11996915,-0.3721861,0.02958122,-0.09150241,0.14955038,0.28379378
80,1.6,-0.12742577,-0.37344316,0.027685449,-0.09805241,0.15511122,0.287848
81,1.62,-0.13490556,-0.37450442,0.02565904,-0.10456531,0.1605646,0.29163912
82,1.64,-0.14240468,-0.3753773,0.023502834,-0.11103152,0.1659075,0.29517752
83,1.66,-0.14991944,-0.3760687,0.021217858,-0.11744188,0.17113729,0.29847363
84,1.68,-0.15744627,-0.37658563,0.018805318,-0.12378761,0.17625159,0.30153808
85,1.7,-0.16498174,-0.37693456,0.016266586,-0.13006043,0.18124832,0.30438152
86,1.72,-0.17252256,-0.37712204,0.013603205,-0.13625242,0.18612577,0.30701476
87,1.74,-0.1800656,-0.37715432,0.010816861,-0.14235611,0.19088246,0.30944857
88,1.76,-0.18760774,-0.37703744,0.007909395,-0.14836448,0.19551712,0.31169364
89,1.78,-0.19514613,-0.3767773,0.0048827766,-0.15427092,0.20002891,0.31376052
90,1.8,-0.20267792,-0.3763796,0.0017391086,-0.1600692,0.20441703,0.31565994
91,1.82,-0.21020043,-0.37584996,-0.001519389,-0.16575356,0.20868105,0.3174022
92,1.84,-0.21771108,-0.37519372,-0.0048903828,-0.1713187,0.2128207,0.3189976
93,1.86,-0.22520736,-0.37441608,-0.008371439,-0.17675956,0.21683592,0.32045624
94,1.88,-0.23268694,-0.37352213,-0.011960026,-0.18207167,0.2207269,0.321788
95,1.9,-0.24014749,-0.37251675,-0.015653528,-0.18725082,0.22449395,0.3230025
96,1.92,-0.24758688,-0.37140477,-0.01944925,-0.1922933,0.22813763,0.32410917
97,1.94,-0.255003,-0.37019077,-0.02334442,-0.19719566,0.23165858,0.3251173
98,1.96,-0.26239386,-0.36887923,-0.027336204,-0.20195487,0.23505765,0.32603562
99,1.98,-0.26975754,-0.36747444,-0.031421717,-0.2065683,0.23833582,0.32687277
100,2.0,-0.27709222,-0.36598065,-0.035598017,-0.21103363,0.24149421,0.32763723
101,2.02,-0.2843962,-0.36440197,-0.039862122,-0.21534882,0.24453408,0.32833675
102,2.04,-0.29166773,-0.36274227,-0.044211015,-0.21951225,0.24745671,0.3289793
103,2.06,-0.29890534,-0.36100546,-0.048641644,-0.22352259,0.2502637,0.32957226
104,2.08,-0.30610746,-0.3591952,-0.05315094,-0.22737877,0.2529565,0.33012262
105,2.1,-0.31327266,-0.35731506,-0.057735816,-0.23108009,0.25553685,0.33063707
106,2.12,-0.3203996,-0.35536858,-0.062393155,-0.23462605,0.25800645,0.3311224
107,2.14,-0.32748702,-0.35335907,-0.06711986,-0.23801652,0.26036716,0.33158445
108,2.16,-0.33453363,-0.35128978,-0.07191282,-0.24125148,0.2626208,0.33202913
109,2.18,-0.34153825,-0.3491639,-0.07676893,-0.2443313,0.26476932,0.33246186
110,2.2,-0.3484998,-0.34698448,-0.08168507,-0.24725652,0.26681474,0.33288786
111,2.22,-0.35541728,-0.34475446,-0.086658195,-0.25002792,0.26875907,0.333312
112,2.24,-0.36228967,-0.34247667,-0.09168521,-0.25264648,0.27060446,0.3337389
113,2.26,-0.36911604,-0.34015396,-0.09676308,-0.2551134,0.27235296,0.3341726
114,2.28,-0.37589553,-0.33778894,-0.101888776,-0.25743002,0.27400675,0.33461723
115,2.3,-0.38262734,-0.33538422,-0.10705932,-0.25959793,0.275568,0.33507636
116,2.32,-0.38931063,-0.33294228,-0.112271756,-0.26161885,0.27703887,0.33555323
117,2.34,-0.39594477,-0.33046553,-0.117523156,-0.2634947,0.2784216,0.33605114
118,2.36,-0.40252906,-0.32795635,-0.12281063,-0.2652274,0.27971843,0.33657297
119,2.38,-0.40906283,-0.32541695,-0.12813134,-0.2668192,0.28093147,0.3371209
120,2.4,-0.41554552,-0.3228495,-0.13348252,-0.26827234,0.282063,0.33769736
121,2.42,-0.42197663,-0.32025617,-0.13886139,-0.26958928,0.28311524,0.33830443
122,2.44,-0.4283556,-0.31763893,-0.14426525,-0.27077246,0.28409034,0.33894396
123,2.46,-0.43468204,-0.3149998,-0.14969146,-0.2718245,0.28499058,0.33961734
124,2.48,-0.4409555,-0.31234065,-0.15513743,-0.27274817,0.28581804,0.34032598
125,2.5,-0.44717553,-0.3096633,-0.1606006,-0.27354616,0.28657493,0.34107086
126,2.52,-0.45334187,-0.30696946,-0.16607851,-0.27422133,0.28726336,0.34185308
