,time,reference,reference_speed,pitch,pitch_speed,error,elevator,loss_fel,u_fel,u_fbc
0,0.0,0.00019735334,0.019603971,0.0,0.0,0.00019735334,-0.00062379945,1.5564972e-08,0.0,-0.00062379945
1,0.02,0.00077898335,0.03843157,1.5405205e-07,1.5376123e-05,0.0007788293,-0.002430002,2.3619509e-07,-2.4530196e-09,-0.0024299994
2,0.04,0.0017295944,0.05650587,1.0599118e-06,7.509531e-05,0.0017285345,-0.0053085713,1.1272291e-06,-1.1231438e-08,-0.0053085596
3,0.06,0.003034346,0.0738493,3.8640696e-06,0.00020506687,0.003030482,-0.009155489,3.3528884e-06,-2.8810181e-08,-0.00915546
4,0.08,0.0046788403,0.090483725,1.0202257e-05,0.00042830856,0.004668638,-0.013872554,7.697827e-06,-5.6587375e-08,-0.013872498
5,0.1,0.0066491114,0.10643044,2.214323e-05,0.0007651077,0.0066269683,-0.019367203,1.5003356e-05,-9.514859e-08,-0.019367108
6,0.12,0.008931611,0.12171014,4.2135725e-05,0.0012331782,0.008889475,-0.0255523,2.6116448e-05,-1.4448331e-07,-0.025552154
7,0.14,0.011513203,0.13634299,7.295852e-05,0.001847812,0.0114402445,-0.032345977,4.1849868e-05,-2.041601e-07,-0.03234577
8,0.16,0.014381151,0.15034862,0.000117673444,0.0026220265,0.014263477,-0.0396714,6.2951796e-05,-2.7346766e-07,-0.039671127
9,0.18,0.017523095,0.16374613,0.00017958132,0.0035667068,0.017343514,-0.047456626,9.008378e-05,-3.5152638e-07,-0.047456272
10,0.2,0.020927066,0.17655413,0.00026218072,0.0046907435,0.020664886,-0.05563439,0.00012380525,-4.3737558e-07,-0.055633947
11,0.22,0.02458145,0.18879068,0.00036912935,0.0060011647,0.02421232,-0.064141914,0.00016456441,-5.300403e-07,-0.06414138
12,0.24,0.028474998,0.20047338,0.0005042081,0.0075032637,0.027970789,-0.072920755,0.00021269347,-6.285815e-07,-0.07292013
