,time,reference,reference_speed,pitch,pitch_speed,error,elevator,loss_fel,u_fel,u_fbc,predict_pitch,predict_speed,loss_sye,factor
0,0.0,0.00019735334,0.019603971,0.0,0.0,0.00019735334,-0.00062379945,0.0,0.0,-0.00062379945,0.0,0.0,0.0,0.0
1,0.02,0.00077898335,0.03843157,1.5405205e-07,1.5376123e-05,0.0007788293,-0.0024299994,0.0,0.0,-0.0024299994,0.0,0.0,0.0,0.0
2,0.04,0.0017295944,0.05650587,1.0599111e-06,7.509525e-05,0.0017285345,-0.0053085606,0.0,0.0,-0.0053085606,0.0,0.0,0.0,0.0
3,0.06,0.003034346,0.0738493,3.8640646e-06,0.00020506655,0.003030482,-0.009155461,0.0,0.0,-0.009155461,0.0,0.0,0.0,0.0
4,0.08,0.0046788403,0.090483725,1.02022395e-05,0.00042830754,0.004668638,-0.0138725005,0.0,0.0,-0.0138725005,0.0,0.0,0.0,0.0
5,0.1,0.0066491114,0.10643044,2.2143178e-05,0.00076510536,0.0066269683,-0.019367112,0.0,0.0,-0.019367112,0.0,0.0,0.0,0.0
6,0.12,0.008931611,0.12171014,4.2135605e-05,0.0012331737,0.008889475,-0.025552167,0.0,0.0,-0.025552167,0.0,0.0,0.0,0.0
7,0.14,0.011513203,0.13634299,7.295827e-05,0.0018478042,0.011440245,-0.032345787,0.0,0.0,-0.032345787,0.0,0.0,0.0,0.0
8,0.16,0.014381151,0.15034862,0.000117672986,0.0026220144,0.014263478,-0.039671157,0.0,0.0,-0.039671157,0.0,0.0,0.0,0.0
9,0.18,0.017523095,0.16374613,0.00017958056,0.0035666889,0.017343514,-0.04745631,0.0,0.0,-0.04745631,0.0,0.0,0.0,0.0
10,0.2,0.020927066,0.17655413,0.0002621795,0.0046907184,0.020664886,-0.055634,1.2421789e-05,0.0,-0.055634,0.0,0.0,9.494694e-08,0.99952537
11,0.22,0.02458145,0.18879068,0.00036912752,0.0060011297,0.024212321,-0.06463436,1.8048695e-05,-0.00049290305,-0.06414145,2.9625207e-09,5.994536e-08,1.6724235e-07,0.99916416
12,0.24,0.028474998,0.20047338,0.00050432724,0.007515367,0.02797067,-0.07394377,2.5460971e-05,-0.0010490105,-0.07289476,9.5629265e-09,1.8285812e-07,2.8068968e-07,0.99859756
13,0.26,0.032596808,0.21161944,0.0006719001,0.009237903,0.031924907,-0.08350451,3.4937282e-05,-0.0016673187,-0.0818372,2.2818005e-08,4.1136846e-07,4.5215612e-07,0.99774176
14,0.28,0.03693631,0.22224545,0.0008760412,0.011171615,0.036060266,-0.09326018,4.6742593e-05,-0.002344023,-0.09091615,4.758885e-08,8.083775e-07,7.0286416e-07,0.99649185
15,0.3,0.04148327,0.23236768,0.0011209875,0.013317836,0.04036228,-0.10315682,6.1118866e-05,-0.0030736816,-0.10008313,9.1365905e-08,1.462984e-06,1.0587861e-06,0.99472004
16,0.32,0.046227764,0.24200189,0.0014109883,0.015676433,0.044816777,-0.11314372,7.8278106e-05,-0.0038500747,-0.10929364,1.6524847e-07,2.4969204e-06,1.5509261e-06,0.99227536
17,0.34,0.051160187,0.25116345,0.001750276,0.018245906,0.04940991,-0.123173855,9.839724e-05,-0.0046668365,-0.11850702,2.8512446e-07,4.0712603e-06,2.2154743e-06,0.98898375
18,0.36,0.056271248,0.25986734,0.0021430405,0.021023488,0.054128207,-0.13320422,0.000121614336,-0.0055179032,-0.12768632,4.7304766e-07,6.393132e-06,3.093834e-06,0.98464984
19,0.38,0.06155193,0.268128,0.0025934053,0.024005264,0.058958523,-0.14319602,0.00014802629,-0.006397837,-0.13679819,7.5880087e-07,9.722192e-06,4.2325137e-06,0.9790598
20,0.4,0.06699351,0.27595964,0.003105405,0.0271863,0.06388811,-0.15311441,0.00017768753,-0.0073020305,-0.14581238,1.1816262e-06,1.4376605e-05,5.6828912e-06,0.97198546
21,0.42,0.07258755,0.283376,0.0036829663,0.030560743,0.068904586,-0.16292882,0.00021060971,-0.0082268445,-0.154702,1.7920936e-06,2.0738313e-05,7.5008675e-06,0.96319026
22,0.44,0.07832587,0.29039046,0.0043298905,0.03412195,0.07399598,-0.17261247,0.00024666224,-0.009169662,-0.16344282,2.654083e-06,2.9257475e-05,9.74604e-06,0.95243806
23,0.46,0.084200576,0.297016,0.0050498405,0.037862577,0.07915074,-0.18214175,0.0002857421,-0.010128248,-0.17201349,3.8467483e-06,4.045429e-05,1.2481243e-05,0.93950117
24,0.48,0.090204,0.3032653,0.0058463244,0.041774698,0.08435768,-0.19149655,0.0003277044,-0.011101476,-0.18039507,5.466591e-06,5.492128e-05,1.5771844e-05,0.92417
25,0.5,0.096328765,0.30915064,0.0067226887,0.045849897,0.08960608,-0.20066029,0.000372366,-0.012089286,-0.18857099,7.629497e-06,7.332379e-05,1.9684972e-05,0.90626377
26,0.52,0.10256769,0.314684,0.0076821055,0.050079335,0.09488558,-0.20961942,0.00041951053,-0.013092597,-0.19652681,1.0472729e-05,9.639952e-05,2.4288722e-05,0.885641
27,0.54,0.108913854,0.31987703,0.008727569,0.054453872,0.10018629,-0.21836329,0.00046889298,-0.014113219,-0.20425008,1.4156841e-05,0.00012495674,2.9651332e-05,0.8622098
28,0.56,0.11536057,0.32474104,0.009861887,0.05896414,0.10549869,-0.22688383,0.00052024506,-0.015153752,-0.2117301,1.8867491e-05,0.00015987152,3.5840378e-05,0.83593714
29,0.58,0.12190137,0.32928693,0.011087679,0.06360061,0.11081369,-0.23517528,0.00057327986,-0.016217483,-0.21895781,2.4817124e-05,0.00020208432,4.2921965e-05,0.8068562
30,0.6,0.12853,0.33352548,0.012407374,0.06835364,0.11612262,-0.24323398,0.00062769756,-0.017308282,-0.22592568,3.224654e-05,0.00025259558,5.095997e-05,0.7750716
31,0.62,0.1352404,0.3374671,0.013823203,0.07321357,0.1214172,-0.25105795,0.0006831897,-0.018430484,-0.23262745,4.1426298e-05,0.0003124609,6.0015347e-05,0.7407614
32,0.64,0.14202677,0.34112182,0.015337211,0.07817076,0.12668955,-0.258647,0.0007394437,-0.019588785,-0.23905818,5.2657953e-05,0.00038278563,7.0145456e-05,0.7041758
33,0.66,0.14888343,0.34449953,0.016951244,0.08321561,0.13193218,-0.26600218,0.0007961476,-0.02078816,-0.24521403,6.62752e-05,0.00046471966,8.140351e-05,0.6656325
34,0.68,0.15580496,0.34760967,0.018666964,0.08833863,0.137138,-0.27312586,0.0008529931,-0.022033753,-0.25109214,8.26448e-05,0.0005594514,9.3838e-05,0.6255087
35,0.7,0.1627861,0.35046163,0.020485835,0.09353046,0.14230026,-0.28002125,0.00090968015,-0.023330793,-0.25669044,0.000102167425,0.0006682018,0.00010749232,0.58422935
36,0.72,0.16982175,0.35306427,0.022409149,0.09878193,0.1474126,-0.28669247,0.0009659186,-0.024684524,-0.26200795,0.0001252783,0.00079221954,0.00012240444,0.5422532
37,0.74,0.17690708,0.35542646,0.024438001,0.10408401,0.15246907,-0.29314435,0.0010214313,-0.026100121,-0.26704425,0.00015244768,0.00093277363,0.00013860651,0.50005734
38,0.76,0.18403728,0.35755667,0.026573319,0.10942791,0.15746397,-0.29938227,0.0010759562,-0.027582644,-0.27179962,0.00018418145,0.0010911501,0.00015612479,0.45812008
39,0.78,0.19120784,0.35946313,0.028815854,0.11480507,0.16239199,-0.3054119,0.001129247,-0.029136976,-0.27627495,0.0002210213,0.0012686452,0.00017497937,0.41690502
40,0.8,0.19841437,0.3611539,0.031166185,0.12020715,0.16724819,-0.31123966,0.0011810755,-0.03076777,-0.2804719,0.0002635448,0.0014665606,0.00019518424,0.37684503
41,0.82,0.20565262,0.36263677,0.033624735,0.12562606,0.17202789,-0.31687158,0.0012312315,-0.032479417,-0.28439218,0.00031236582,0.0016861998,0.00021674726,0.33832908
42,0.84,0.21291852,0.36391935,0.036191754,0.131054,0.17672676,-0.3223144,0.001279524,-0.03427603,-0.2880384,0.00036813394,0.0019288604,0.00023967004,0.30169153
43,0.86,0.22020812,0.36500895,0.038867354,0.1364834,0.18134077,-0.32757473,0.001325781,-0.036161385,-0.29141337,0.00043153513,0.002195835,0.0002639483,0.26720434
44,0.88,0.22751765,0.36591268,0.041651487,0.14190696,0.18586616,-0.33265924,0.0013698493,-0.03813895,-0.2945203,0.0005032907,0.0024884013,0.00028957194,0.23507288
45,0.9,0.23484345,0.3666375,0.044543963,0.14731766,0.19029948,-0.3375745,0.0014115951,-0.040211786,-0.29736274,0.0005841577,0.002807823,0.00031652497,0.20543516
46,0.92,0.24218202,0.36719015,0.04754447,0.15270877,0.19463755,-0.34232715,0.0014509035,-0.042382646,-0.2999445,0.0006749279,0.003155343,0.00034478615,0.17836367
47,0.94,0.24952997,0.36757717,0.05065253,0.15807378,0.19887744,-0.3469237,0.0014876769,-0.044653904,-0.30226982,0.00077642786,0.0035321803,0.00037432899,0.15387034
48,0.96,0.25688404,0.36780488,0.05386758,0.1634065,0.20301646,-0.3513706,0.001521836,-0.04702756,-0.30434304,0.0008895182,0.003939531,0.00040512191,0.13191341
49,0.98,0.26424116,0.36787945,0.057188906,0.168701,0.20705226,-0.35567412,0.001553318,-0.04950527,-0.30616882,0.001015093,0.0043785567,0.00043712888,0.11240528
50,1.0,0.27159825,0.36780685,0.06061569,0.17395158,0.21098256,-0.35984027,0.0015820761,-0.052088317,-0.30775195,0.0011540784,0.0048503918,0.00047030958,0.09522165
51,1.02,0.27895248,0.36759287,0.06414699,0.17915282,0.21480548,-0.36387506,0.001608079,-0.054777633,-0.30909744,0.0013074329,0.0053561297,0.00050461944,0.08021079
52,1.04,0.28630105,0.36724317,0.06778177,0.18429956,0.21851927,-0.36778444,0.0016313089,-0.057573825,-0.3102106,0.0014761457,0.0058968323,0.0005400104,0.06720202
53,1.06,0.29364133,0.3667632,0.0715189,0.18938689,0.22212243,-0.37157372,0.001651763,-0.06047716,-0.31109652,0.0016612371,0.0064735175,0.00057643105,0.05601391
54,1.08,0.30097073,0.3661582,0.07535713,0.19441016,0.2256136,-0.37524846,0.0016694501,-0.063487604,-0.31176087,0.0018637545,0.00708716,0.0006138271,0.046461307
55,1.1,0.30828685,0.3654334,0.07929514,0.19936495,0.2289917,-0.37881392,0.0016843906,-0.06660479,-0.31220916,0.0020847742,0.007738691,0.0006521411,0.038361322
