,time,reference,reference_speed,pitch,pitch_speed,error,elevator,loss_fel,u_fel,u_fbc
0,0.0,0.00019735334,0.019603971,0.0,0.0,0.00019735334,-0.00062379945,1.5564972e-08,0.0,-0.00062379945
1,0.02,0.00077898335,0.03843157,1.5405205e-07,1.5376123e-05,0.0007788293,-0.0024300017,2.3619506e-07,-2.3271605e-09,-0.0024299994
2,0.04,0.0017295944,0.05650587,1.0599116e-06,7.509531e-05,0.0017285345,-0.0053085713,1.1272291e-06,-1.0615286e-08,-0.0053085596
3,0.06,0.003034346,0.0738493,3.864069e-06,0.00020506687,0.003030482,-0.009155487,3.3528881e-06,-2.712292e-08,-0.00915546
4,0.08,0.0046788403,0.090483725,1.0202256e-05,0.0004283085,0.004668638,-0.01387255,7.697827e-06,-5.3052744e-08,-0.013872498
5,0.1,0.0066491114,0.10643044,2.2143227e-05,0.00076510763,0.0066269683,-0.019367196,1.50033575e-05,-8.881478e-08,-0.019367108
6,0.12,0.008931611,0.12171014,4.213572e-05,0.001233178,0.008889475,-0.02555229,2.6116448e-05,-1.3424153e-07,-0.025552154
7,0.14,0.011513203,0.13634299,7.295849e-05,0.0018478114,0.0114402445,-0.03234596,4.1849868e-05,-1.8876219e-07,-0.03234577
8,0.16,0.014381151,0.15034862,0.00011767341,0.0026220256,0.014263477,-0.03967138,6.29518e-05,-2.5154262e-07,-0.039671127
9,0.18,0.017523095,0.16374613,0.00017958126,0.0035667056,0.017343514,-0.0474566,9.008376e-05,-3.2159585e-07,-0.047456276
10,0.2,0.020927066,0.17655413,0.0002621806,0.004690741,0.020664886,-0.05563435,0.00012380525,-3.9786835e-07,-0.05563395
11,0.22,0.02458145,0.18879068,0.0003691292,0.006001162,0.02421232,-0.06414186,0.00016456442,-4.793059e-07,-0.064141385
12,0.24,0.028474998,0.20047338,0.000504208,0.0075032595,0.027970789,-0.0729207,0.00021269356,-5.6490285e-07,-0.07292013
13,0.26,0.032596808,0.21161944,0.00067128736,0.009200717,0.03192552,-0.081916556,0.00026840827,-6.53737e-07,-0.08191591
14,0.28,0.03693631,0.22224545,0.00087429694,0.011095726,0.036062013,-0.09107908,0.00033181015,-7.449937e-07,-0.09107833
15,0.3,0.04148327,0.23236768,0.0011171959,0.013189096,0.040366072,-0.10036176,0.000402892,-8.379809e-07,-0.10036091
16,0.32,0.046227764,0.24200189,0.0014039471,0.015480368,0.044823818,-0.10972161,0.0004815446,-9.3213634e-07,-0.109720685
17,0.34,0.051160187,0.25116345,0.0017384925,0.017967915,0.049421694,-0.119119205,0.0005675651,-1.0270301e-06,-0.11911818
18,0.36,0.056271248,0.25986734,0.002124731,0.020649051,0.054146517,-0.12851836,0.0006606665,-1.1223609e-06,-0.12851724
19,0.38,0.06155193,0.268128,0.002566497,0.023520108,0.05898543,-0.13788608,0.0007604887,-1.2179526e-06,-0.13788484
20,0.4,0.06699351,0.27595964,0.0030675451,0.026576554,0.06392597,-0.14719222,0.0008666059,-1.3137436e-06,-0.1471909
21,0.42,0.07258755,0.283376,0.0036315285,0.029813053,0.06895602,-0.1564096,0.0009785402,-1.4097785e-06,-0.1564082
22,0.44,0.07832587,0.29039046,0.0042619887,0.033223566,0.07406388,-0.1655137,0.0010957706,-1.5061978e-06,-0.16551217
23,0.46,0.084200576,0.297016,0.004962339,0.03680141,0.079238236,-0.17448246,0.0012177421,-1.6032253e-06,-0.17448087
24,0.48,0.090204,0.3032653,0.005735854,0.040539358,0.08446815,-0.18329634,0.0013438761,-1.7011578e-06,-0.18329465
25,0.5,0.096328765,0.30915064,0.006585658,0.0444297,0.08974311,-0.19193795,0.0014735784,-1.800353e-06,-0.19193615
26,0.52,0.10256769,0.314684,0.007514718,0.048464295,0.09505297,-0.2003921,0.0016062481,-1.9012193e-06,-0.20039019
27,0.54,0.108913854,0.31987703,0.0085258335,0.052634645,0.10038802,-0.20864558,0.0017412843,-2.0042053e-06,-0.20864357
28,0.56,0.11536057,0.32474104,0.009621632,0.056931958,0.10573894,-0.2166871,0.0018780939,-2.1097899e-06,-0.21668498
29,0.58,0.12190137,0.32928693,0.010804562,0.061347213,0.11109681,-0.22450712,0.0020160964,-2.2184727e-06,-0.2245049
30,0.6,0.12853,0.33352548,0.01207689,0.065871164,0.1164531,-0.23209772,0.0021547293,-2.330769e-06,-0.2320954
31,0.62,0.1352404,0.3374671,0.013440698,0.07049446,0.12179971,-0.23945263,0.0022934545,-2.4471979e-06,-0.2394502
32,0.64,0.14202677,0.34112182,0.014897876,0.07520764,0.12712888,-0.24656686,0.0024317564,-2.5682791e-06,-0.2465643
33,0.66,0.14888343,0.34449953,0.016450128,0.080001205,0.13243331,-0.25343692,0.0025691544,-2.6945265e-06,-0.2534342
34,0.68,0.15580496,0.34760967,0.018098963,0.08486561,0.137706,-0.26006043,0.0027051969,-2.8264446e-06,-0.2600576
35,0.7,0.1627861,0.35046163,0.019845707,0.08979137,0.14294039,-0.26643616,0.0028394647,-2.9645212e-06,-0.2664332
36,0.72,0.16982175,0.35306427,0.021691492,0.094769046,0.14813027,-0.27256414,0.0029715786,-3.1092263e-06,-0.27256104
37,0.74,0.17690708,0.35542646,0.02363726,0.09978926,0.15326981,-0.27844512,0.0031011933,-3.2610103e-06,-0.27844185
38,0.76,0.18403728,0.35755667,0.02568377,0.10484281,0.15835351,-0.2840808,0.0032279962,-3.4202994e-06,-0.28407738
39,0.78,0.19120784,0.35946313,0.0278316,0.109920606,0.16337624,-0.28947377,0.0033517173,-3.5874962e-06,-0.28947017
40,0.8,0.19841437,0.3611539,0.030081144,0.11501371,0.16833323,-0.29462725,0.0034721182,-3.7629752e-06,-0.2946235
41,0.82,0.20565262,0.36263677,0.03243262,0.12011341,0.17322001,-0.29954523,0.0035889973,-3.9470865e-06,-0.29954126
42,0.84,0.21291852,0.36391935,0.034886073,0.12521116,0.17803244,-0.30423224,0.003702188,-4.140154e-06,-0.30422813
43,0.86,0.22020812,0.36500895,0.037441388,0.13029872,0.18276674,-0.30869332,0.0038115534,-4.342473e-06,-0.308689
44,0.88,0.22751765,0.36591268,0.04009827,0.135368,0.18741938,-0.31293413,0.003916994,-4.5543147e-06,-0.31292957
45,0.9,0.23484345,0.3666375,0.042856283,0.14041121,0.19198716,-0.31696045,0.0040184334,-4.77592e-06,-0.3169557
46,0.92,0.24218202,0.36719015,0.045714825,0.14542085,0.19646719,-0.32077873,0.004115829,-5.0075105e-06,-0.32077375
47,0.94,0.24952997,0.36757717,0.048673157,0.15038966,0.20085682,-0.32439557,0.0042091603,-5.249281e-06,-0.32439035
48,0.96,0.25688404,0.36780488,0.05173039,0.1553107,0.20515364,-0.32781783,0.0042984337,-5.501402e-06,-0.32781234
49,0.98,0.26424116,0.36787945,0.054885507,0.1601773,0.20935565,-0.33105263,1.7120456e-08,-5.7640245e-06,-0.33104682
50,1.0,0.27159825,0.36780685,0.05813734,0.16498312,0.2134609,-0.33410692,1.8013443e-08,-5.75096e-06,-0.33410117
51,1.02,0.27895248,0.36759287,0.061484635,0.16972208,0.21746784,-0.3369884,1.8921853e-08,-5.738293e-06,-0.33698267
