,time,reference,reference_speed,pitch,pitch_speed,error,elevator
0,0.0,3.8195594e-05,0.0037941362,0.0,0.0,3.8195594e-05,-0.0001207296
1,0.02,0.00015076381,0.0074380143,2.98151e-08,2.975882e-06,0.00015073399,-0.0004703001
2,0.04,0.00033474425,0.010936098,2.0513431e-07,1.4533873e-05,0.00033453913,-0.0010274142
3,0.06,0.0005872647,0.01429273,7.478479e-07,3.9688413e-05,0.00058651686,-0.00177194
4,0.08,0.00090553873,0.017512145,1.9745328e-06,8.289428e-05,0.0009035642,-0.0026848717
5,0.1,0.0012868632,0.020598458,4.2855722e-06,0.00014807784,0.0012825776,-0.0037482942
6,0.12,0.0017286165,0.023555677,8.15489e-06,0.0002386674,0.0017204616,-0.0049453443
7,0.14,0.0022282558,0.026387706,1.4120283e-05,0.0003576225,0.0022141356,-0.0062601767
8,0.16,0.0027833157,0.029098345,2.2774333e-05,0.0005074624,0.0027605414,-0.007677922
9,0.18,0.0033914053,0.03169129,3.4755874e-05,0.00069029396,0.0033566495,-0.009184655
10,0.2,0.0040502064,0.034170136,5.0742005e-05,0.0009078376,0.003999464,-0.010767359
11,0.22,0.0047574732,0.036538385,7.144064e-05,0.0011614535,0.0046860324,-0.012413884
12,0.24,0.0055110273,0.038799454,9.758352e-05,0.0014521665,0.005413444,-0.01411292
13,0.26,0.0063087586,0.040956646,0.00012991975,0.001780689,0.0061788387,-0.015853956
14,0.28,0.007148622,0.043013196,0.00016920982,0.002147445,0.0069794124,-0.017627256
15,0.3,0.008028637,0.04497224,0.00021621998,0.0025525913,0.0078124166,-0.019423803
16,0.32,0.008946883,0.046836838,0.00027171726,0.0029960393,0.0086751655,-0.021235289
17,0.34,0.009901501,0.04860996,0.00033646452,0.0034774742,0.009565037,-0.023054086
18,0.36,0.010890692,0.0502945,0.0004112163,0.0039963755,0.010479475,-0.024873182
19,0.38,0.01191271,0.051893268,0.00049671484,0.0045520347,0.011415996,-0.026686188
20,0.4,0.012965868,0.053408995,0.00059368665,0.005143573,0.012372182,-0.028487282
21,0.42,0.014048534,0.054844353,0.0007028389,0.0057699583,0.013345696,-0.0302712
22,0.44,0.0151591245,0.056201924,0.00082485686,0.006430021,0.014334268,-0.03203319
23,0.46,0.01629611,0.05748422,0.0009604012,0.0071224696,0.015335708,-0.03376899
24,0.48,0.017458009,0.058693707,0.0011101058,0.007845905,0.016347904,-0.03547481
25,0.5,0.018643387,0.059832755,0.0012745751,0.008598834,0.017368812,-0.03714729
26,0.52,0.019850863,0.06090368,0.0014543834,0.009379681,0.01839648,-0.038783494
27,0.54,0.021079095,0.061908733,0.0016500725,0.010186803,0.019429022,-0.04038086
28,0.56,0.022326788,0.0628501,0.0018621511,0.011018496,0.020464636,-0.041937202
29,0.58,0.02359269,0.06372992,0.0020910932,0.011873015,0.021501597,-0.043450676
30,0.6,0.024875587,0.06455025,0.002337337,0.012748571,0.02253825,-0.044919748
31,0.62,0.026174316,0.0653131,0.0026012857,0.013643357,0.02357303,-0.046343207
32,0.64,0.02748774,0.06602043,0.002883305,0.014555538,0.024604434,-0.047720075
33,0.66,0.028814772,0.06667414,0.0031837248,0.015483275,0.025631048,-0.049049683
34,0.68,0.030154359,0.06727608,0.0035028371,0.016424723,0.026651522,-0.050331593
35,0.7,0.031505484,0.067828044,0.0038408986,0.017378045,0.027664585,-0.051565543
36,0.72,0.03286716,0.068331756,0.004198128,0.018341413,0.028669031,-0.052751526
37,0.74,0.034238443,0.06878893,0.0045747077,0.019313017,0.029663734,-0.053889707
38,0.76,0.035618417,0.06920121,0.0049707857,0.020291073,0.030647632,-0.054980423
39,0.78,0.037006203,0.06957019,0.005386472,0.021273816,0.03161973,-0.056024164
40,0.8,0.038400948,0.06989743,0.0058218436,0.022259526,0.032579105,-0.05702156
41,0.82,0.039801836,0.070184425,0.0062769437,0.023246512,0.033524893,-0.057973363
42,0.84,0.041208073,0.07043264,0.00675178,0.024233121,0.034456294,-0.05888047
43,0.86,0.04261889,0.070643514,0.00724633,0.025217755,0.03537256,-0.059743848
44,0.88,0.04403357,0.070818424,0.007760538,0.02619885,0.036273032,-0.060564585
45,0.9,0.0454514,0.070958704,0.008294318,0.027174903,0.03715708,-0.06134382
46,0.92,0.0468717,0.07106567,0.008847555,0.028144458,0.038024142,-0.062082786
47,0.94,0.04829381,0.071140565,0.009420104,0.02910611,0.038873706,-0.06278276
48,0.96,0.049717113,0.071184635,0.010011795,0.030058514,0.039705317,-0.06344507
49,0.98,0.051140998,0.071199074,0.01062243,0.031000383,0.040518567,-0.06407111
50,1.0,0.05256488,0.071185015,0.011251784,0.031930488,0.041313097,-0.064662255
51,1.02,0.053988215,0.07114361,0.011899612,0.03284765,0.0420886,-0.06522
52,1.04,0.055410452,0.07107593,0.012565643,0.033750765,0.04284481,-0.06574571
53,1.06,0.05683108,0.07098303,0.0132495845,0.03463878,0.043581497,-0.06624093
54,1.08,0.05824961,0.070865944,0.013951128,0.0355107,0.044298485,-0.066707104
55,1.1,0.059665572,0.070725664,0.014669939,0.0363656,0.044995632,-0.067145705
56,1.12,0.06107849,0.07056316,0.015405668,0.0372026,0.04567282,-0.067558184
57,1.14,0.062487952,0.07037935,0.016157951,0.0380209,0.04633,-0.067946
58,1.16,0.06389353,0.07017515,0.016926406,0.03881974,0.04696712,-0.06831061
59,1.18,0.065294825,0.069951445,0.017710635,0.03959843,0.04758419,-0.06865342
60,1.2,0.06669146,0.06970909,0.018510234,0.04035634,0.048181225,-0.068975836
61,1.22,0.06808307,0.0694489,0.019324776,0.041092884,0.048758294,-0.06927923
62,1.24,0.06946931,0.06917169,0.02015383,0.041807543,0.049315482,-0.06956497
63,1.26,0.07084983,0.06887822,0.020996952,0.042499844,0.049852878,-0.06983432
64,1.28,0.072224334,0.06856925,0.021853693,0.043169383,0.05037064,-0.070088595
65,1.3,0.07359251,0.06824551,0.022723593,0.043815784,0.050868914,-0.07032903
66,1.32,0.07495406,0.067907706,0.023606187,0.044438746,0.051347874,-0.07055683
67,1.34,0.07630873,0.067556515,0.024501003,0.045038,0.051807724,-0.070773154
68,1.36,0.07765624,0.06719262,0.025407566,0.04561334,0.05224867,-0.070979126
69,1.38,0.07899635,0.066816635,0.026325393,0.046164587,0.05267096,-0.07117582
70,1.4,0.08032883,0.066429205,0.027254006,0.046691634,0.05307482,-0.071364276
71,1.42,0.08165344,0.06603091,0.028192911,0.04719438,0.053460527,-0.0715455
72,1.44,0.08296999,0.06562235,0.029141633,0.047672804,0.05382836,-0.071720436
73,1.46,0.08427827,0.06520407,0.030099675,0.048126895,0.054178596,-0.07188999
74,1.48,0.08557811,0.06477663,0.031066557,0.048556704,0.054511547,-0.072055005
75,1.5,0.086869285,0.064340554,0.032041796,0.048962306,0.05482749,-0.07221631
76,1.52,0.08815166,0.06389635,0.0330249,0.049343795,0.055126764,-0.07237466
77,1.54,0.089425094,0.06344451,0.0340154,0.049701337,0.055409696,-0.07253079
78,1.56,0.0906894,0.06298551,0.03501281,0.05003509,0.055676587,-0.072685376
79,1.58,0.09194446,0.06251981,0.036016654,0.050345264,0.05592781,-0.072839074
80,1.6,0.093190156,0.062047854,0.037026472,0.050632097,0.056163684,-0.07299245
81,1.62,0.09442635,0.061570086,0.038041797,0.050895847,0.056384552,-0.07314605
82,1.64,0.09565292,0.0610869,0.03906217,0.051136795,0.056590755,-0.07330039
83,1.66,0.096869804,0.060598712,0.040087134,0.05135525,0.05678267,-0.07345597
84,1.68,0.09807686,0.060105905,0.041116245,0.051551543,0.056960613,-0.07361317
85,1.7,0.09927401,0.05960885,0.042149063,0.051726017,0.057124946,-0.07377241
86,1.72,0.10046118,0.059107926,0.043185156,0.051879052,0.05727602,-0.07393399
87,1.74,0.101638295,0.058603454,0.0442241,0.05201102,0.057414196,-0.07409829
88,1.76,0.1028053,0.058095794,0.045265473,0.052122336,0.057539828,-0.07426555
89,1.78,0.103962116,0.057585258,0.04630887,0.052213397,0.057653245,-0.07443604
90,1.8,0.105084166,0.054635767,0.04735389,0.05228465,0.057730276,-0.07453244
91,1.82,0.106148176,0.05178051,0.048400123,0.05233461,0.057748053,-0.074485466
92,1.84,0.107156,0.049016904,0.04944711,0.05236014,0.05770889,-0.07430901
93,1.86,0.108109444,0.046342444,0.050494336,0.05235847,0.05761511,-0.07401602
94,1.88,0.10901028,0.04375468,0.051541228,0.05232721,0.05746905,-0.07361888
95,1.9,0.1098602,0.041251224,0.05258718,0.052264307,0.057273015,-0.07312911
96,1.92,0.11066087,0.03882976,0.053631537,0.052168053,0.057029337,-0.07255758
97,1.94,0.11141392,0.03648801,0.054673623,0.052037023,0.056740295,-0.07191452
98,1.96,0.112120904,0.034223787,0.055712722,0.051870085,0.05640818,-0.071209386
99,1.98,0.112783365,0.03203492,0.05674812,0.051666383,0.056035247,-0.07045117
100,2.0,0.113402784,0.02991932,0.057779063,0.051425293,0.05562372,-0.06964815
101,2.02,0.11398062,0.027874943,0.05880481,0.05114645,0.05517581,-0.06880804
102,2.04,0.11451826,0.025899798,0.059824597,0.050829682,0.054693665,-0.06793804
