,time,reference,reference_speed,pitch,pitch_speed,error,elevator,loss_fel,u_fel,u_fbc
0,0.0,3.8195594e-05,0.0037941362,0.0,0.0,3.8195594e-05,-0.0001207296,2.915128e-10,0.0,-0.0001207296
1,0.02,0.00015076381,0.0074380143,2.98151e-08,2.975882e-06,0.00015073399,-0.00047051942,4.4236432e-09,-2.1935641e-07,-0.0004703001
2,0.04,0.00033474425,0.010936098,2.0518848e-07,1.4539278e-05,0.00033453907,-0.0010284028,2.1111141e-08,-9.998623e-07,-0.0010274029
3,0.06,0.0005872647,0.01429273,7.482536e-07,3.971812e-05,0.00058651646,-0.00177443,6.2790996e-08,-2.5527588e-06,-0.0017718773
4,0.08,0.00090553873,0.017512145,1.9761442e-06,8.298502e-05,0.0009035626,-0.0026896684,1.4415009e-07,-4.9891037e-06,-0.0026846796
5,0.1,0.0012868632,0.020598458,4.290172e-06,0.00014828573,0.0012825731,-0.0037561955,2.809277e-07,-8.344803e-06,-0.0037478507
6,0.12,0.0017286165,0.023555677,8.1655735e-06,0.00023906757,0.0017204509,-0.004957086,4.889587e-07,-1.2601078e-05,-0.004944485
7,0.14,0.0022282558,0.026387706,1.4141823e-05,0.00035830718,0.002214114,-0.006276395,7.8342526e-07,-1.7701059e-05,-0.0062586945
8,0.16,0.0027833157,0.029098345,2.2813487e-05,0.00050853856,0.0027605023,-0.007699139,1.1782893e-06,-2.3563081e-05,-0.007675576
9,0.18,0.0033914053,0.03169129,3.4821656e-05,0.0006918797,0.0033565836,-0.009211265,1.6858792e-06,-3.0091207e-05,-0.0091811735
10,0.2,0.0040502064,0.034170136,5.0845872e-05,0.0009100594,0.0039993604,-0.010799627,2.316604e-06,-3.7183436e-05,-0.010762443
11,0.22,0.0047574732,0.036538385,7.159663e-05,0.0011644426,0.0046858764,-0.012451959,3.0787828e-06,-4.4737964e-05,-0.012407221
12,0.24,0.0055110273,0.038799454,9.78083e-05,0.0014560554,0.005413219,-0.014156839,3.978559e-06,-5.2657822e-05,-0.01410418
13,0.26,0.0063087586,0.040956646,0.00013023267,0.0017856098,0.0061785257,-0.015903665,5.0198937e-06,-6.0854247e-05,-0.01584281
14,0.28,0.007148622,0.043013196,0.0001696328,0.002153526,0.006978989,-0.017682612,6.2046124e-06,-6.92489e-05,-0.017613363
15,0.3,0.008028637,0.04497224,0.00021677747,0.0025599555,0.0078118593,-0.019484613,7.5325083e-06,-7.7775316e-05,-0.019406836
16,0.32,0.008946883,0.046836838,0.000272436,0.0030048024,0.0086744465,-0.021301309,9.001465e-06,-8.6379536e-05,-0.02121493
17,0.34,0.009901501,0.04860996,0.0003373736,0.003487744,0.009564128,-0.023125028,1.0607628e-05,-9.5020354e-05,-0.023030007
