,time,reference,reference_speed,pitch,pitch_speed,error,elevator,loss_fel,u_fel,u_fbc
0,0.0,0.00019735334,0.019603971,0.0,0.0,0.00019735334,-0.00062379945,1.5564972e-08,0.0,-0.00062379945
1,0.02,0.00077898335,0.03843157,1.5405205e-07,1.5376123e-05,0.0007788293,-0.002430002,2.3619509e-07,-2.4222282e-09,-0.0024299994
2,0.04,0.0017295944,0.05650587,1.0599118e-06,7.509531e-05,0.0017285345,-0.0053085713,1.1272291e-06,-1.1080696e-08,-0.0053085596
3,0.06,0.003034346,0.0738493,3.8640696e-06,0.00020506687,0.003030482,-0.009155489,3.3528881e-06,-2.8397391e-08,-0.00915546
4,0.08,0.0046788403,0.090483725,1.0202257e-05,0.00042830856,0.004668638,-0.013872554,7.697827e-06,-5.5722598e-08,-0.013872498
5,0.1,0.0066491114,0.10643044,2.214323e-05,0.0007651077,0.0066269683,-0.019367201,1.50033575e-05,-9.359897e-08,-0.019367108
6,0.12,0.008931611,0.12171014,4.2135725e-05,0.0012331782,0.008889475,-0.025552297,2.6116448e-05,-1.4197757e-07,-0.025552154
7,0.14,0.011513203,0.13634299,7.295851e-05,0.0018478119,0.0114402445,-0.03234597,4.1849864e-05,-2.0039282e-07,-0.03234577
8,0.16,0.014381151,0.15034862,0.000117673415,0.0026220263,0.014263477,-0.03967139,6.2951796e-05,-2.681034e-07,-0.039671127
9,0.18,0.017523095,0.16374613,0.00017958127,0.0035667063,0.017343514,-0.04745662,9.008376e-05,-3.4420344e-07,-0.047456272
10,0.2,0.020927066,0.17655413,0.00026218066,0.004690743,0.020664886,-0.05563438,0.00012380525,-4.2770947e-07,-0.05563395
11,0.22,0.02458145,0.18879068,0.0003691293,0.006001164,0.02421232,-0.0641419,0.00016456441,-5.1762726e-07,-0.064141385
12,0.24,0.028474998,0.20047338,0.00050420803,0.0075032627,0.027970789,-0.07292074,0.00021269347,-6.130013e-07,-0.07292013
13,0.26,0.032596808,0.21161944,0.0006712876,0.009200722,0.03192552,-0.08191661,0.0002684082,-7.1295085e-07,-0.0819159
14,0.28,0.03693631,0.22224545,0.0008742972,0.011095732,0.036062013,-0.091079146,0.00033181004,-8.166944e-07,-0.09107833
15,0.3,0.04148327,0.23236768,0.0011171964,0.013189103,0.040366072,-0.10036182,0.00040289192,-9.2356527e-07,-0.1003609
16,0.32,0.046227764,0.24200189,0.0014039477,0.015480377,0.044823818,-0.10972169,0.0004815444,-1.0330197e-06,-0.10972066
17,0.34,0.051160187,0.25116345,0.0017384933,0.017967928,0.049421694,-0.119119294,0.00056756486,-1.1446394e-06,-0.11911815
18,0.36,0.056271248,0.25986734,0.0021247317,0.020649066,0.054146517,-0.12851846,0.0006606663,-1.2581291e-06,-0.12851721
19,0.38,0.06155193,0.268128,0.0025664987,0.023520129,0.05898543,-0.13788618,0.0007604881,-1.3733126e-06,-0.1378848
20,0.4,0.06699351,0.27595964,0.0030675468,0.026576577,0.06392597,-0.14719234,0.000866605,-1.4901236e-06,-0.14719084
