,time,reference,reference_speed,pitch,pitch_speed,error,elevator,loss_fel,u_fel,u_fbc
0,0.0,0.00019735334,0.019603971,0.0,0.0,0.00019735334,-0.00062379945,1.5564972e-08,0.0,-0.00062379945
1,0.02,0.00077898335,0.03843157,1.5405205e-07,1.5376123e-05,0.0007788293,-0.002430002,2.3619506e-07,-2.5096665e-09,-0.0024299994
2,0.04,0.0017295944,0.05650587,1.0599118e-06,7.509531e-05,0.0017285345,-0.0053085717,1.1272288e-06,-1.150875e-08,-0.0053085596
3,0.06,0.003034346,0.0738493,3.8640696e-06,0.00020506687,0.003030482,-0.00915549,3.3528886e-06,-2.956956e-08,-0.00915546
4,0.08,0.0046788403,0.090483725,1.0202257e-05,0.00042830856,0.004668638,-0.013872556,7.697827e-06,-5.8178138e-08,-0.013872498
5,0.1,0.0066491114,0.10643044,2.214323e-05,0.0007651078,0.0066269683,-0.019367207,1.50033575e-05,-9.7999106e-08,-0.019367108
6,0.12,0.008931611,0.12171014,4.2135725e-05,0.0012331784,0.008889475,-0.025552304,2.6116448e-05,-1.4909251e-07,-0.025552154
7,0.14,0.011513203,0.13634299,7.295852e-05,0.0018478123,0.0114402445,-0.03234598,4.1849868e-05,-2.1108966e-07,-0.03234577
8,0.16,0.014381151,0.15034862,0.000117673444,0.0026220272,0.014263477,-0.039671406,6.2951796e-05,-2.8333446e-07,-0.039671123
9,0.18,0.017523095,0.16374613,0.00017958133,0.0035667077,0.017343514,-0.047456637,9.0083755e-05,-3.6499563e-07,-0.047456272
10,0.2,0.020927066,0.17655413,0.00026218072,0.004690745,0.020664886,-0.055634398,0.00012380522,-4.551542e-07,-0.055633947
11,0.22,0.02458145,0.18879068,0.00036912935,0.006001166,0.02421232,-0.06414193,0.00016456441,-5.528709e-07,-0.06414138
12,0.24,0.028474998,0.20047338,0.00050420815,0.007503265,0.027970789,-0.07292078,0.00021269347,-6.572365e-07,-0.072920114
13,0.26,0.032596808,0.21161944,0.00067128777,0.009200726,0.03192552,-0.08191666,0.0002684082,-7.6740844e-07,-0.081915885
14,0.28,0.03693631,0.22224545,0.00087429746,0.011095737,0.036062013,-0.0910792,0.00033180998,-8.8263545e-07,-0.09107831
15,0.3,0.04148327,0.23236768,0.0011171966,0.01318911,0.040366072,-0.10036188,0.0004028918,-1.0022744e-06,-0.10036088
16,0.32,0.046227764,0.24200189,0.0014039482,0.015480385,0.044823818,-0.109721765,0.00048154427,-1.1257981e-06,-0.10972064
17,0.34,0.051160187,0.25116345,0.0017384939,0.017967938,0.049421694,-0.11911939,0.0005675646,-1.2527994e-06,-0.11911813
18,0.36,0.056271248,0.25986734,0.0021247328,0.020649077,0.054146513,-0.12851855,0.00066066603,-1.3829881e-06,-0.12851718
19,0.38,0.06155193,0.268128,0.0025664999,0.02352014,0.058985427,-0.13788629,0.00076048786,-1.5161885e-06,-0.13788477
